date	region	latitude	longitude	temperature	humidity	pressure	wind_speed	wind_deg	visibility	cloud_cover	dew_point	rainfall	imd_alert	flood_binary
2005-01-29	nagpur	21.1458	79.0882	17.61	60.2	1017.49	9.62	117	11.22	42.2	9.8	0.0	0	0
2005-01-30	nagpur	21.1458	79.0882	19.24	61.5	1011.52	5.13	74	17.69	48.2	11.65	0.0	0	0
2005-01-31	nagpur	21.1458	79.0882	18.72	52.7	1013.96	9.22	227	18.19	33.8	8.84	0.0	0	0
2005-02-01	nagpur	21.1458	79.0882	16.46	51.8	1006.81	6.08	133	11.64	49.7	6.51	0.0	0	0
2005-02-02	nagpur	21.1458	79.0882	20.58	49.1	1012.27	9.31	219	16.85	20.2	9.53	0.0	0	0
2005-02-03	nagpur	21.1458	79.0882	23.66	63.7	1008.98	4.9	282	10.42	58.6	16.37	0.0	0	0
2005-02-04	nagpur	21.1458	79.0882	17.52	73.3	1009.39	6.56	221	18.43	82.0	12.69	0.35	1	0
2005-02-05	nagpur	21.1458	79.0882	13.79	49.1	1017.21	3.78	342	18.84	8.7	3.29	0.0	0	0
2005-02-06	nagpur	21.1458	79.0882	15.68	63.8	1009.2	9.69	349	14.71	51.9	8.85	0.0	0	0
2005-02-07	nagpur	21.1458	79.0882	16.25	60.7	1010.98	9.97	279	17.89	60.4	8.63	0.0	0	0
2005-02-08	nagpur	21.1458	79.0882	16.6	38.6	1017.47	0.0	227	18.39	11.8	2.44	0.0	0	0
2005-02-09	nagpur	21.1458	79.0882	19.7	51.1	1013.65	1.69	192	17.56	6.3	9.31	0.0	0	0
2005-02-10	nagpur	21.1458	79.0882	21.81	44.3	1018.24	5.78	66	10.38	56.6	9.12	0.0	0	0
2005-02-11	nagpur	21.1458	79.0882	21.58	53.6	1008.98	8.77	284	10.92	23.1	11.75	0.0	0	0
2005-02-12	nagpur	21.1458	79.0882	18.16	65.2	1007.27	6.64	10	10.94	26.8	11.52	0.0	0	0
2005-02-13	nagpur	21.1458	79.0882	20.81	52.6	1007.66	8.25	190	8.51	52.0	10.76	0.0	0	0
2005-02-14	nagpur	21.1458	79.0882	16.12	57.0	1005.28	1.97	46	14.95	65.1	7.61	0.0	0	0
2005-02-15	nagpur	21.1458	79.0882	14.79	50.9	1013.52	5.14	31	16.9	48.6	4.72	11.14	2	0
2005-02-16	nagpur	21.1458	79.0882	15.71	43.3	1013.5	8.51	171	15.09	61.0	3.25	15.67	2	0
2005-02-17	nagpur	21.1458	79.0882	18.17	62.7	1014.57	1.73	114	17.87	39.7	10.94	0.0	0	0
2005-02-18	nagpur	21.1458	79.0882	19.97	52.1	1008.15	10.38	359	24.65	20.8	9.85	0.0	0	0
2005-02-19	nagpur	21.1458	79.0882	17.86	54.9	1008.51	10.83	92	19.8	11.5	8.67	0.0	0	0
2005-02-20	nagpur	21.1458	79.0882	15.96	64.4	1011.61	8.91	323	18.66	30.6	9.24	0.0	0	0
2005-02-21	nagpur	21.1458	79.0882	17.27	56.9	1015.55	3.71	275	7.49	9.5	8.63	0.0	0	0
2005-02-22	nagpur	21.1458	79.0882	14.7	56.0	1014.29	2.26	267	18.93	33.8	6.01	0.0	0	0
2005-02-23	nagpur	21.1458	79.0882	16.85	43.6	1009.98	2.64	296	16.7	2.7	4.37	0.0	0	0
2005-02-24	nagpur	21.1458	79.0882	22.18	43.1	1020.43	7.17	132	9.13	24.8	9.02	0.0	0	0
2005-02-25	nagpur	21.1458	79.0882	18.36	60.0	1009.21	5.69	348	14.45	40.4	10.46	0.0	0	0
2005-02-26	nagpur	21.1458	79.0882	17.36	57.9	1014.96	5.92	59	9.74	56.5	8.98	1.61	1	0
2005-02-27	nagpur	21.1458	79.0882	14.56	59.6	1018.44	2.45	312	20.52	38.8	6.79	0.0	0	0
2005-02-28	nagpur	21.1458	79.0882	14.98	57.6	1009.1	11.92	354	21.46	29.8	6.67	0.0	0	0
2005-03-01	nagpur	21.1458	79.0882	14.92	46.8	1023.59	10.58	31	22.6	49.4	3.65	0.0	0	0
2005-03-02	nagpur	21.1458	79.0882	13.88	51.2	1015.9	10.07	133	19.45	9.5	3.97	0.0	0	0
2005-03-03	nagpur	21.1458	79.0882	18.08	53.8	1011.51	12.13	98	22.26	49.6	8.57	0.0	0	0
2005-03-04	nagpur	21.1458	79.0882	15.42	65.3	1010.1	8.27	222	13.41	58.2	8.94	0.0	0	0
2005-03-05	nagpur	21.1458	79.0882	11.37	42.3	1014.66	4.01	104	14.18	17.1	-1.0	0.0	0	0
2005-03-06	nagpur	21.1458	79.0882	14.44	64.1	1013.62	9.76	53	8.92	33.5	7.75	0.0	0	0
2005-03-07	nagpur	21.1458	79.0882	15.18	65.2	1013.99	6.01	355	17.09	25.7	8.7	0.0	0	0
2005-03-08	nagpur	21.1458	79.0882	17.82	47.5	1016.94	15.53	136	15.22	40.3	6.51	0.0	0	0
2005-03-09	nagpur	21.1458	79.0882	15.55	58.2	1010.81	10.36	183	18.01	39.8	7.37	0.0	0	0
2005-03-10	nagpur	21.1458	79.0882	16.72	47.3	1017.94	10.02	197	13.94	5.5	5.44	0.0	0	0
2005-03-11	nagpur	21.1458	79.0882	13.72	52.2	1014.03	5.83	149	17.82	14.2	4.09	0.0	0	0
2005-03-12	nagpur	21.1458	79.0882	17.63	54.2	1016.64	13.07	43	21.19	33.3	8.25	0.0	0	0
2005-03-13	nagpur	21.1458	79.0882	13.53	43.7	1016.77	7.44	26	20.46	31.3	1.41	0.0	0	0
2005-03-14	nagpur	21.1458	79.0882	15.29	45.1	1006.74	3.16	322	0.49	33.5	3.45	0.0	0	0
2005-03-15	nagpur	21.1458	79.0882	18.9	60.9	1013.04	3.47	287	11.61	0.0	11.19	0.0	0	0
2005-03-16	nagpur	21.1458	79.0882	14.12	40.2	1019.65	7.9	159	16.51	16.7	0.8	0.0	0	0
2005-03-17	nagpur	21.1458	79.0882	17.41	35.3	1016.83	13.21	81	9.83	18.7	1.89	0.0	0	0
2005-03-18	nagpur	21.1458	79.0882	15.43	43.0	1017.24	4.42	343	16.86	2.5	2.91	0.0	0	0
2005-03-19	nagpur	21.1458	79.0882	11.91	52.0	1007.17	9.04	140	13.65	40.6	2.35	2.75	1	0
2005-03-20	nagpur	21.1458	79.0882	14.84	46.1	1003.81	5.26	214	20.04	59.9	3.36	0.0	0	0
2005-03-21	nagpur	21.1458	79.0882	16.41	74.9	1012.55	8.49	113	15.71	0.0	11.95	0.0	0	0
2005-03-22	nagpur	21.1458	79.0882	18.11	48.5	1010.59	14.91	84	21.38	36.8	7.08	0.0	0	0
2005-03-23	nagpur	21.1458	79.0882	14.46	53.7	1010.23	9.03	70	21.94	27.0	5.18	0.0	0	0
2005-03-24	nagpur	21.1458	79.0882	20.16	57.8	1003.58	6.62	48	14.07	15.2	11.56	0.0	0	0
2005-03-25	nagpur	21.1458	79.0882	18.77	51.7	1015.23	9.21	191	20.33	13.2	8.62	0.0	0	0
2005-03-26	nagpur	21.1458	79.0882	14.53	48.8	1013.63	6.7	230	18.6	11.7	3.89	0.0	0	0
2005-03-27	nagpur	21.1458	79.0882	16.8	52.5	1011.16	6.14	355	15.89	68.0	7.01	0.0	0	0
2005-03-28	nagpur	21.1458	79.0882	16.67	55.5	1017.11	13.19	192	13.86	53.3	7.72	0.0	0	0
2005-03-29	nagpur	21.1458	79.0882	13.02	42.9	1018.1	13.55	246	21.44	0.0	0.72	0.0	0	0
2005-03-30	nagpur	21.1458	79.0882	15.51	57.8	1009.64	11.83	82	12.15	48.4	7.24	0.0	0	0
2005-03-31	nagpur	21.1458	79.0882	16.58	53.3	1019.45	11.95	242	16.58	37.6	7.03	0.0	0	0
2005-04-01	nagpur	21.1458	79.0882	16.27	45.5	1013.21	7.23	218	14.0	40.3	4.47	0.0	0	0
2005-04-02	nagpur	21.1458	79.0882	13.17	47.8	1010.83	9.52	257	9.83	11.7	2.32	0.0	0	0
2005-04-03	nagpur	21.1458	79.0882	16.09	45.9	1010.25	5.0	341	2.38	52.2	4.44	0.0	0	0
2005-04-04	nagpur	21.1458	79.0882	17.58	54.3	1011.72	9.52	279	9.73	20.1	8.24	0.0	0	0
2005-04-05	nagpur	21.1458	79.0882	17.81	47.7	1018.76	6.59	357	25.44	13.9	6.55	0.0	0	0
2005-04-06	nagpur	21.1458	79.0882	15.25	47.1	1011.97	5.86	183	17.65	16.9	4.04	0.0	0	0
2005-04-07	nagpur	21.1458	79.0882	14.89	58.7	1010.93	7.57	251	10.03	26.6	6.89	0.0	0	0
2005-04-08	nagpur	21.1458	79.0882	16.61	44.1	1012.88	9.05	104	16.05	16.1	4.35	0.0	0	0
2005-04-09	nagpur	21.1458	79.0882	17.25	51.0	1007.66	10.35	342	23.37	38.3	7.03	0.0	0	0
2005-04-10	nagpur	21.1458	79.0882	14.31	45.7	1005.14	12.29	282	11.99	6.4	2.75	0.0	0	0
2005-04-11	nagpur	21.1458	79.0882	15.87	50.7	1017.82	12.48	107	9.12	42.1	5.67	0.0	0	0
2005-04-12	nagpur	21.1458	79.0882	15.63	51.5	1008.81	7.91	211	8.67	63.0	5.67	3.91	1	0
2005-04-13	nagpur	21.1458	79.0882	15.15	48.8	1022.65	13.58	234	21.64	18.4	4.45	0.0	0	0
2005-04-14	nagpur	21.1458	79.0882	15.8	57.1	1008.8	6.3	192	17.24	29.8	7.33	1.6	1	0
2005-04-15	nagpur	21.1458	79.0882	15.07	58.5	1011.93	11.33	123	12.12	11.5	6.98	0.0	0	0
2005-04-16	nagpur	21.1458	79.0882	15.51	69.9	1015.14	3.95	16	8.86	38.2	10.03	0.0	0	0
2005-04-17	nagpur	21.1458	79.0882	18.99	50.7	1004.92	6.23	353	15.48	30.7	8.52	1.5	1	0
2005-04-18	nagpur	21.1458	79.0882	18.23	43.2	1012.73	8.47	301	20.65	43.2	5.49	0.0	0	0
2005-04-19	nagpur	21.1458	79.0882	18.99	50.6	1007.8	8.84	194	13.47	52.4	8.49	0.0	0	0
2005-04-20	nagpur	21.1458	79.0882	14.88	54.6	1016.59	9.92	247	13.68	47.1	5.83	0.0	0	0
2005-04-21	nagpur	21.1458	79.0882	16.16	38.4	1009.82	9.96	269	13.07	2.0	1.99	0.0	0	0
2005-04-22	nagpur	21.1458	79.0882	15.83	37.7	1012.72	4.95	180	12.08	1.2	1.44	0.0	0	0
2005-04-23	nagpur	21.1458	79.0882	16.71	53.6	1011.26	10.77	145	8.31	41.2	7.24	0.0	0	0
2005-04-24	nagpur	21.1458	79.0882	17.56	61.4	1015.82	11.73	92	15.36	41.1	10.05	0.0	0	0
2005-04-25	nagpur	21.1458	79.0882	16.64	49.5	1012.98	11.19	276	15.67	16.7	6.03	0.0	0	0
2005-04-26	nagpur	21.1458	79.0882	18.6	59.9	1009.88	7.57	152	20.19	61.0	10.66	0.0	0	0
2005-04-27	nagpur	21.1458	79.0882	16.51	63.2	1012.27	13.89	156	18.93	30.1	9.47	0.0	0	0
2005-04-28	nagpur	21.1458	79.0882	23.4	38.8	1009.6	7.4	206	15.24	0.0	8.56	0.0	0	0
2005-04-29	nagpur	21.1458	79.0882	19.21	60.0	1005.35	4.84	351	16.99	50.7	11.26	0.0	0	0
2005-04-30	nagpur	21.1458	79.0882	14.48	36.0	1015.85	8.18	97	11.7	79.4	-0.4	0.0	0	0
2005-05-01	nagpur	21.1458	79.0882	14.96	47.8	1002.7	5.54	311	10.95	81.9	3.97	5.68	1	0
2005-05-02	nagpur	21.1458	79.0882	21.18	50.0	1009.27	3.78	187	14.64	13.8	10.32	0.0	0	0
2005-05-03	nagpur	21.1458	79.0882	21.01	39.5	1013.89	10.31	232	14.5	23.9	6.72	2.29	1	0
2005-05-04	nagpur	21.1458	79.0882	19.33	46.2	1008.48	8.7	236	15.51	15.1	7.49	0.0	0	0
2005-05-05	nagpur	21.1458	79.0882	18.19	57.1	1015.23	4.27	9	20.81	33.9	9.54	0.0	0	0
2005-05-06	nagpur	21.1458	79.0882	16.86	35.8	1008.77	7.29	190	19.27	39.1	1.62	0.0	0	0
2005-05-07	nagpur	21.1458	79.0882	13.78	50.9	1013.43	5.32	96	13.11	47.1	3.78	0.0	0	0
2005-05-08	nagpur	21.1458	79.0882	19.18	42.0	1013.79	6.35	20	19.16	10.3	5.97	0.0	0	0
2005-05-09	nagpur	21.1458	79.0882	18.23	51.0	1014.1	6.53	166	16.25	0.0	7.93	0.0	0	0
2005-05-10	nagpur	21.1458	79.0882	19.23	63.9	1002.31	3.67	111	19.67	35.6	12.22	0.0	0	0
2005-05-11	nagpur	21.1458	79.0882	15.81	59.4	1014.12	5.27	61	14.75	58.7	7.9	0.0	0	0
2005-05-12	nagpur	21.1458	79.0882	18.81	47.5	1008.27	5.79	239	17.0	48.6	7.41	0.0	0	0
2005-05-13	nagpur	21.1458	79.0882	20.25	59.1	1011.44	8.87	103	11.34	59.1	11.99	0.0	0	0
2005-05-14	nagpur	21.1458	79.0882	22.26	57.6	1014.26	10.63	14	9.15	27.8	13.48	0.0	0	0
2005-05-15	nagpur	21.1458	79.0882	18.31	48.8	1011.85	8.12	63	8.87	56.7	7.34	9.59	2	0
2005-05-16	nagpur	21.1458	79.0882	23.96	50.1	1016.6	6.18	192	8.32	91.1	12.94	0.0	0	0
2005-05-17	nagpur	21.1458	79.0882	20.09	56.0	1010.76	9.94	9	22.71	49.9	11.04	0.0	0	0
2005-05-18	nagpur	21.1458	79.0882	20.06	47.5	1006.67	7.6	10	20.28	7.1	8.55	0.0	0	0
2005-05-19	nagpur	21.1458	79.0882	21.11	52.1	1013.47	11.28	100	20.03	34.0	10.89	0.0	0	0
2005-05-20	nagpur	21.1458	79.0882	18.43	54.6	1005.52	5.29	100	12.26	32.3	9.11	0.0	0	0
2005-05-21	nagpur	21.1458	79.0882	16.17	52.5	1014.37	11.27	212	18.1	21.5	6.44	0.9	1	0
2005-05-22	nagpur	21.1458	79.0882	22.63	46.4	1013.61	11.21	70	27.51	52.5	10.56	0.0	0	0
2005-05-23	nagpur	21.1458	79.0882	18.53	43.6	1005.88	8.01	304	17.25	17.8	5.9	0.0	0	0
2005-05-24	nagpur	21.1458	79.0882	21.44	51.5	1008.1	6.9	271	16.15	13.9	11.01	0.0	0	0
2005-05-25	nagpur	21.1458	79.0882	21.74	57.5	1008.43	13.04	144	17.89	19.1	12.99	0.0	0	0
2005-05-26	nagpur	21.1458	79.0882	19.22	35.4	1009.02	10.16	142	16.33	82.6	3.54	49.16	3	0
2005-05-27	nagpur	21.1458	79.0882	20.1	38.4	1015.14	9.96	37	17.51	48.1	5.48	0.0	0	0
2005-05-28	nagpur	21.1458	79.0882	21.79	48.6	1015.35	9.81	27	23.22	77.8	10.45	0.0	0	0
2005-05-29	nagpur	21.1458	79.0882	20.11	56.0	1018.5	5.69	139	14.07	4.8	11.04	0.0	0	0
2005-05-30	nagpur	21.1458	79.0882	18.57	38.6	1008.68	6.27	211	10.82	20.1	4.2	0.0	0	0
2005-05-31	nagpur	21.1458	79.0882	23.17	66.4	1008.7	9.85	83	16.84	18.0	16.56	0.0	0	0
2005-06-01	nagpur	21.1458	79.0882	26.36	42.4	1020.0	6.94	78	11.15	11.8	12.56	0.0	0	0
2005-06-02	nagpur	21.1458	79.0882	21.04	41.4	1012.81	0.73	69	10.35	33.2	7.41	0.0	0	0
2005-06-03	nagpur	21.1458	79.0882	21.47	44.8	1012.88	12.61	254	12.19	35.0	8.95	0.0	0	0
2005-06-04	nagpur	21.1458	79.0882	19.35	44.9	1016.31	6.89	305	2.57	44.4	7.09	0.0	0	0
2005-06-05	nagpur	21.1458	79.0882	22.34	55.6	1013.27	11.58	4	8.73	37.0	13.01	0.0	0	0
2005-06-06	nagpur	21.1458	79.0882	18.27	57.6	1012.34	11.58	182	13.05	0.0	9.75	0.0	0	0
2005-06-07	nagpur	21.1458	79.0882	23.96	52.5	1013.43	9.29	344	7.68	6.7	13.65	0.42	1	0
2005-06-08	nagpur	21.1458	79.0882	24.74	47.0	1005.36	8.36	120	6.52	16.5	12.67	0.0	0	0
2005-06-09	nagpur	21.1458	79.0882	21.12	53.8	1009.62	6.32	12	23.27	54.5	11.39	0.0	0	0
2005-06-10	nagpur	21.1458	79.0882	21.93	48.3	1016.1	10.76	218	20.0	83.5	10.51	19.43	2	0
2005-06-11	nagpur	21.1458	79.0882	25.53	64.4	1018.73	4.83	252	22.94	49.3	18.31	9.18	2	0
2005-06-12	nagpur	21.1458	79.0882	23.17	61.7	1017.01	4.09	333	24.06	24.8	15.41	0.0	0	0
2005-06-13	nagpur	21.1458	79.0882	17.66	43.0	1003.6	8.59	219	17.59	10.2	4.93	0.0	0	0
2005-06-14	nagpur	21.1458	79.0882	22.37	60.3	1012.47	11.74	287	17.18	34.5	14.29	0.0	0	0
2005-06-15	nagpur	21.1458	79.0882	24.57	53.4	1003.49	5.02	294	19.74	61.1	14.45	0.0	0	0
2005-06-16	nagpur	21.1458	79.0882	26.41	65.0	1017.51	9.0	221	16.11	22.8	19.29	0.0	0	0
2005-06-17	nagpur	21.1458	79.0882	25.11	52.5	1007.4	1.52	86	7.24	62.3	14.69	0.0	0	0
2005-06-18	nagpur	21.1458	79.0882	24.32	58.8	1013.73	11.54	176	13.35	2.1	15.72	0.0	0	0
2005-06-19	nagpur	21.1458	79.0882	26.66	67.3	1021.26	5.12	82	14.04	9.1	20.09	0.0	0	0
2005-06-20	nagpur	21.1458	79.0882	23.06	42.6	1013.08	6.04	71	21.53	0.0	9.66	0.0	0	0
2005-06-21	nagpur	21.1458	79.0882	25.79	56.2	1014.09	8.87	232	10.36	24.2	16.4	0.0	0	0
2005-06-22	nagpur	21.1458	79.0882	21.0	76.1	1015.13	9.0	353	10.93	46.7	16.63	0.0	0	0
2005-06-23	nagpur	21.1458	79.0882	24.95	49.3	1006.48	6.87	245	21.31	40.0	13.58	0.0	0	0
2005-06-24	nagpur	21.1458	79.0882	27.93	60.0	1018.44	3.37	329	21.53	57.9	19.43	0.0	0	0
2005-06-25	nagpur	21.1458	79.0882	26.48	43.3	1007.68	11.26	141	17.71	85.4	12.98	30.58	2	0
2005-06-26	nagpur	21.1458	79.0882	25.23	53.4	1015.36	12.8	43	21.37	34.5	15.05	0.0	0	0
2005-06-27	nagpur	21.1458	79.0882	27.31	72.3	1015.95	6.54	89	20.52	30.3	21.88	3.42	1	0
2005-06-28	nagpur	21.1458	79.0882	25.59	62.7	1012.49	10.8	22	17.19	11.4	17.94	0.0	0	0
2005-06-29	nagpur	21.1458	79.0882	24.08	41.2	1005.33	10.9	148	17.89	0.0	10.06	3.18	1	0
2005-06-30	nagpur	21.1458	79.0882	26.05	53.0	1012.39	8.31	148	17.49	3.6	15.72	0.0	0	0
2005-07-01	nagpur	21.1458	79.0882	26.32	60.2	1009.82	10.65	157	16.17	25.0	17.99	0.0	0	0
2005-07-02	nagpur	21.1458	79.0882	25.25	55.8	1013.17	8.53	291	17.6	72.9	15.79	0.0	0	0
2005-07-03	nagpur	21.1458	79.0882	25.06	65.5	1008.11	10.76	21	15.31	64.3	18.15	9.09	2	0
2005-07-04	nagpur	21.1458	79.0882	25.97	57.9	1008.21	9.56	283	15.86	76.2	17.04	6.16	1	0
2005-07-05	nagpur	21.1458	79.0882	25.22	61.4	1010.4	9.35	24	21.88	13.8	17.25	0.0	0	0
2005-07-06	nagpur	21.1458	79.0882	26.54	54.2	1011.34	10.09	39	22.41	76.9	16.51	19.6	2	0
2005-07-07	nagpur	21.1458	79.0882	25.47	48.0	1013.38	8.35	135	15.84	56.1	13.64	0.0	0	0
2005-07-08	nagpur	21.1458	79.0882	26.31	50.5	1007.81	7.28	251	7.01	32.7	15.19	0.0	0	0
2005-07-09	nagpur	21.1458	79.0882	28.08	67.3	1014.86	11.66	241	23.67	14.7	21.44	0.0	0	0
2005-07-10	nagpur	21.1458	79.0882	26.81	56.2	1010.25	8.16	19	13.88	44.1	17.34	0.0	0	0
2005-07-11	nagpur	21.1458	79.0882	28.06	75.5	1013.24	6.06	183	18.42	44.7	23.32	0.0	0	0
2005-07-12	nagpur	21.1458	79.0882	26.0	68.2	1019.25	7.59	137	22.29	20.3	19.67	0.0	0	0
2005-07-13	nagpur	21.1458	79.0882	30.21	48.4	1008.34	3.21	280	12.57	34.2	18.09	0.0	0	0
2005-07-14	nagpur	21.1458	79.0882	30.13	59.8	1013.57	8.35	346	19.24	60.9	21.44	0.0	0	0
2005-07-15	nagpur	21.1458	79.0882	29.34	53.5	1017.95	5.87	29	9.31	4.9	18.91	0.0	0	0
2005-07-16	nagpur	21.1458	79.0882	28.41	76.5	1005.22	10.77	333	16.69	32.2	23.87	0.0	0	0
2005-07-17	nagpur	21.1458	79.0882	29.55	65.0	1008.89	8.14	110	10.74	29.0	22.26	0.0	0	0
2005-07-18	nagpur	21.1458	79.0882	26.66	54.4	1008.95	8.51	5	12.84	23.5	16.68	0.0	0	0
2005-07-19	nagpur	21.1458	79.0882	30.16	68.8	1012.06	4.52	315	11.98	47.2	23.79	0.0	0	0
2005-07-20	nagpur	21.1458	79.0882	28.29	59.2	1011.56	9.09	157	20.82	3.8	19.55	0.0	0	0
2005-07-21	nagpur	21.1458	79.0882	31.6	53.3	1006.73	12.24	317	19.18	42.0	20.94	0.0	0	0
2005-07-22	nagpur	21.1458	79.0882	28.89	59.6	1006.94	5.45	338	22.22	100.0	20.21	8.85	2	0
2005-07-23	nagpur	21.1458	79.0882	29.58	66.3	1012.61	1.88	106	20.52	24.7	22.62	0.0	0	0
2005-07-24	nagpur	21.1458	79.0882	30.56	55.1	1019.63	9.53	217	13.33	50.4	20.52	1.99	1	0
2005-07-25	nagpur	21.1458	79.0882	27.1	60.6	1013.73	10.61	184	19.99	32.6	18.82	0.0	0	0
2005-07-26	nagpur	21.1458	79.0882	31.37	55.5	1013.56	11.19	165	22.06	44.9	21.37	0.0	0	0
2005-07-27	nagpur	21.1458	79.0882	25.4	69.3	1012.61	9.39	6	10.04	55.3	19.35	0.0	0	0
2005-07-28	nagpur	21.1458	79.0882	27.76	56.7	1016.98	9.2	60	9.88	26.8	18.36	0.0	0	0
2005-07-29	nagpur	21.1458	79.0882	27.2	55.2	1019.46	9.68	273	20.28	12.9	17.41	0.0	0	0
2005-07-30	nagpur	21.1458	79.0882	26.39	76.2	1013.91	4.44	25	18.49	22.0	21.85	0.0	0	0
2005-07-31	nagpur	21.1458	79.0882	29.02	56.7	1016.21	12.75	125	4.28	52.0	19.55	0.0	0	0
2005-08-01	nagpur	21.1458	79.0882	28.63	64.1	1012.65	3.07	133	13.12	63.0	21.17	0.0	0	0
2005-08-02	nagpur	21.1458	79.0882	30.41	54.4	1012.79	8.7	340	11.06	41.3	20.15	0.0	0	0
2005-08-03	nagpur	21.1458	79.0882	29.52	78.6	1014.66	3.91	129	18.16	11.8	25.4	0.0	0	0
2005-08-04	nagpur	21.1458	79.0882	27.9	58.6	1011.36	6.59	127	23.61	21.1	19.03	0.0	0	0
2005-08-05	nagpur	21.1458	79.0882	27.38	70.7	1012.34	7.0	243	25.66	16.6	21.56	0.0	0	0
2005-08-06	nagpur	21.1458	79.0882	27.02	45.4	1012.04	5.66	35	12.16	65.5	14.18	0.0	0	0
2005-08-07	nagpur	21.1458	79.0882	30.06	58.0	1012.14	11.08	110	11.3	71.5	20.88	0.0	0	0
2005-08-08	nagpur	21.1458	79.0882	29.38	51.8	1013.02	8.48	168	18.45	42.0	18.41	0.0	0	0
2005-08-09	nagpur	21.1458	79.0882	30.43	67.5	1012.78	4.89	250	13.31	0.0	23.71	0.0	0	0
2005-08-10	nagpur	21.1458	79.0882	31.17	63.6	1011.95	10.57	72	18.16	16.1	23.44	0.0	0	0
2005-08-11	nagpur	21.1458	79.0882	32.13	63.9	1005.16	5.34	352	8.37	28.7	24.4	0.0	0	0
2005-08-12	nagpur	21.1458	79.0882	27.03	64.4	1018.12	9.01	250	13.51	17.5	19.73	0.0	0	0
2005-08-13	nagpur	21.1458	79.0882	31.96	44.4	1012.13	10.82	273	17.94	59.2	18.32	0.0	0	0
2005-08-14	nagpur	21.1458	79.0882	31.93	67.3	1010.4	6.69	132	12.59	100.0	25.09	27.46	2	0
2005-08-15	nagpur	21.1458	79.0882	32.95	62.4	1010.63	8.4	167	16.26	65.4	24.78	18.9	2	0
