date	region	latitude	longitude	temperature	humidity	pressure	wind_speed	wind_deg	visibility	cloud_cover	dew_point	rainfall	imd_alert	flood_binary
2005-03-02	ahmedabad	23.0225	72.5714	13.77	57.9	1014.26	10.11	301	11.59	35.1	5.62	0.0	0	0
2005-03-03	ahmedabad	23.0225	72.5714	15.24	57.8	1020.3	10.63	189	16.64	18.7	6.98	0.0	0	0
2005-03-04	ahmedabad	23.0225	72.5714	13.55	39.6	1014.55	14.3	288	12.44	40.9	0.07	0.0	0	0
2005-03-05	ahmedabad	23.0225	72.5714	13.8	35.2	1009.67	9.26	68	17.71	54.2	-1.3	0.0	0	0
2005-03-06	ahmedabad	23.0225	72.5714	19.02	65.7	1003.46	7.04	279	17.97	35.1	12.46	0.0	0	0
2005-03-07	ahmedabad	23.0225	72.5714	14.75	50.9	1016.56	5.4	81	8.55	8.7	4.69	0.0	0	0
2005-03-08	ahmedabad	23.0225	72.5714	19.23	53.0	1007.87	9.02	23	18.04	11.4	9.4	0.0	0	0
2005-03-09	ahmedabad	23.0225	72.5714	13.48	54.1	1011.36	7.27	53	17.06	25.8	4.4	1.84	1	0
2005-03-10	ahmedabad	23.0225	72.5714	16.85	60.4	1011.68	9.21	289	15.16	17.4	9.14	0.0	0	0
2005-03-11	ahmedabad	23.0225	72.5714	16.28	52.5	1013.52	7.55	151	15.69	30.5	6.55	0.0	0	0
2005-03-12	ahmedabad	23.0225	72.5714	16.06	54.5	1009.58	8.24	355	12.44	41.3	6.88	0.0	0	0
2005-03-13	ahmedabad	23.0225	72.5714	15.99	65.9	1009.3	13.9	261	21.41	7.5	9.61	0.0	0	0
2005-03-14	ahmedabad	23.0225	72.5714	16.4	43.6	1014.65	0.0	194	16.92	39.1	3.98	0.0	0	0
2005-03-15	ahmedabad	23.0225	72.5714	17.29	56.0	1012.0	4.45	293	22.49	14.1	8.44	0.0	0	0
2005-03-16	ahmedabad	23.0225	72.5714	13.87	48.5	1002.99	6.41	118	13.98	22.8	3.18	0.0	0	0
2005-03-17	ahmedabad	23.0225	72.5714	15.3	49.1	1015.08	7.23	217	6.02	39.0	4.67	0.0	0	0
2005-03-18	ahmedabad	23.0225	72.5714	14.52	52.3	1011.92	5.85	356	14.15	45.5	4.86	0.0	0	0
2005-03-19	ahmedabad	23.0225	72.5714	16.19	52.6	1012.0	9.16	229	14.07	43.3	6.48	0.0	0	0
2005-03-20	ahmedabad	23.0225	72.5714	18.72	53.8	1012.94	9.5	151	11.89	31.6	9.17	0.0	0	0
2005-03-21	ahmedabad	23.0225	72.5714	15.35	44.5	1014.25	4.13	183	19.25	53.2	3.33	0.0	0	0
2005-03-22	ahmedabad	23.0225	72.5714	13.4	55.8	1012.32	4.86	331	13.93	3.7	4.75	0.0	0	0
2005-03-23	ahmedabad	23.0225	72.5714	13.02	48.7	1015.79	10.47	124	19.25	32.0	2.47	0.0	0	0
2005-03-24	ahmedabad	23.0225	72.5714	12.61	60.6	1014.2	0.0	332	18.69	58.9	5.2	0.0	0	0
2005-03-25	ahmedabad	23.0225	72.5714	19.64	54.4	1017.12	4.08	193	16.95	20.2	10.2	0.0	0	0
2005-03-26	ahmedabad	23.0225	72.5714	11.95	46.4	1013.56	6.19	47	17.02	21.7	0.82	0.0	0	0
2005-03-27	ahmedabad	23.0225	72.5714	16.39	60.5	1013.25	10.56	222	10.75	23.3	8.72	0.43	1	0
2005-03-28	ahmedabad	23.0225	72.5714	15.65	55.3	1010.66	11.32	149	16.51	54.5	6.71	0.0	0	0
2005-03-29	ahmedabad	23.0225	72.5714	19.85	58.2	1011.41	4.02	98	12.56	59.5	11.39	0.0	0	0
2005-03-30	ahmedabad	23.0225	72.5714	14.32	58.7	1006.6	7.84	139	10.1	41.5	6.35	0.0	0	0
2005-03-31	ahmedabad	23.0225	72.5714	15.41	50.3	1014.1	7.16	317	27.77	21.4	5.13	0.0	0	0
2005-04-01	ahmedabad	23.0225	72.5714	16.35	58.2	1015.0	11.07	150	1.59	37.3	8.11	0.96	1	0
2005-04-02	ahmedabad	23.0225	72.5714	12.66	60.2	1017.15	8.65	292	20.2	32.4	5.13	0.0	0	0
2005-04-03	ahmedabad	23.0225	72.5714	13.5	56.3	1006.79	4.94	145	15.57	0.0	4.98	0.0	0	0
2005-04-04	ahmedabad	23.0225	72.5714	14.79	46.6	1015.76	11.3	227	17.0	6.1	3.46	0.0	0	0
2005-04-05	ahmedabad	23.0225	72.5714	15.85	53.0	1010.57	9.08	48	14.06	9.5	6.28	0.0	0	0
2005-04-06	ahmedabad	23.0225	72.5714	17.77	46.3	1018.52	10.3	304	8.14	19.7	6.09	0.0	0	0
2005-04-07	ahmedabad	23.0225	72.5714	13.34	50.4	1012.83	12.04	158	15.72	22.6	3.25	0.0	0	0
2005-04-08	ahmedabad	23.0225	72.5714	18.56	47.2	1019.15	6.82	344	27.16	53.9	7.09	0.0	0	0
2005-04-09	ahmedabad	23.0225	72.5714	19.26	48.1	1011.98	6.17	64	14.71	36.6	8.0	0.0	0	0
2005-04-10	ahmedabad	23.0225	72.5714	17.68	47.0	1009.88	3.19	160	9.67	19.0	6.22	0.0	0	0
2005-04-11	ahmedabad	23.0225	72.5714	19.67	61.2	1015.05	10.45	164	12.34	27.4	11.98	0.0	0	0
2005-04-12	ahmedabad	23.0225	72.5714	17.28	38.8	1012.95	12.5	142	21.11	15.0	3.1	0.0	0	0
2005-04-13	ahmedabad	23.0225	72.5714	13.9	54.9	1014.15	11.31	130	14.38	42.1	4.97	0.0	0	0
2005-04-14	ahmedabad	23.0225	72.5714	16.55	51.3	1008.06	4.48	161	21.14	21.4	6.45	0.0	0	0
2005-04-15	ahmedabad	23.0225	72.5714	18.16	55.7	1009.87	2.13	258	7.22	37.7	9.17	0.0	0	0
2005-04-16	ahmedabad	23.0225	72.5714	15.37	45.5	1018.34	11.81	32	18.89	39.2	3.64	2.16	1	0
2005-04-17	ahmedabad	23.0225	72.5714	17.91	49.6	1016.79	4.32	246	14.25	33.7	7.23	0.0	0	0
2005-04-18	ahmedabad	23.0225	72.5714	9.79	47.9	1012.05	9.44	255	18.86	23.4	-0.72	0.0	0	0
2005-04-19	ahmedabad	23.0225	72.5714	15.65	54.3	1017.38	8.66	357	12.95	33.7	6.45	0.0	0	0
2005-04-20	ahmedabad	23.0225	72.5714	12.04	54.3	1010.82	3.69	12	9.89	26.6	3.1	0.0	0	0
2005-04-21	ahmedabad	23.0225	72.5714	17.55	59.1	1012.67	16.48	160	26.93	63.8	9.47	0.0	0	0
2005-04-22	ahmedabad	23.0225	72.5714	16.69	47.0	1015.78	3.04	333	12.55	19.1	5.31	0.0	0	0
2005-04-23	ahmedabad	23.0225	72.5714	16.83	45.6	1016.22	10.8	292	7.9	21.3	5.0	0.0	0	0
2005-04-24	ahmedabad	23.0225	72.5714	17.29	42.0	1013.91	0.0	159	13.72	25.0	4.24	0.0	0	0
2005-04-25	ahmedabad	23.0225	72.5714	16.8	41.5	1015.72	7.16	295	14.33	22.2	3.64	0.0	0	0
2005-04-26	ahmedabad	23.0225	72.5714	13.45	48.6	1017.39	9.34	128	19.53	38.5	2.82	0.0	0	0
2005-04-27	ahmedabad	23.0225	72.5714	13.78	67.9	1010.31	5.07	82	19.57	26.7	7.96	0.0	0	0
2005-04-28	ahmedabad	23.0225	72.5714	16.88	47.4	1017.51	6.26	108	19.77	52.4	5.61	0.0	0	0
2005-04-29	ahmedabad	23.0225	72.5714	17.69	49.6	1016.43	10.27	334	18.06	50.4	7.0	0.0	0	0
2005-04-30	ahmedabad	23.0225	72.5714	17.14	35.5	1009.04	6.46	279	23.35	31.5	1.74	0.0	0	0
2005-05-01	ahmedabad	23.0225	72.5714	18.28	60.2	1014.03	8.7	212	19.27	54.3	10.43	0.0	0	0
2005-05-02	ahmedabad	23.0225	72.5714	15.96	42.0	1005.87	4.21	237	16.01	28.4	3.05	24.89	2	0
2005-05-03	ahmedabad	23.0225	72.5714	15.87	32.6	1014.69	10.86	223	6.41	39.8	-0.57	0.0	0	0
2005-05-04	ahmedabad	23.0225	72.5714	14.73	56.6	1010.6	22.84	359	4.59	79.1	6.19	68.57	4	0
2005-05-05	ahmedabad	23.0225	72.5714	16.74	38.5	1012.18	6.78	4	23.32	69.0	2.51	0.0	0	0
2005-05-06	ahmedabad	23.0225	72.5714	13.28	58.7	1010.64	8.1	267	12.58	42.0	5.37	0.0	0	0
2005-05-07	ahmedabad	23.0225	72.5714	17.34	45.7	1009.08	6.14	123	14.62	12.6	5.5	0.0	0	0
2005-05-08	ahmedabad	23.0225	72.5714	19.0	54.9	1004.12	3.93	91	14.99	76.7	9.72	0.0	0	0
2005-05-09	ahmedabad	23.0225	72.5714	17.23	41.4	1016.9	3.51	199	3.51	32.2	4.0	0.0	0	0
2005-05-10	ahmedabad	23.0225	72.5714	18.55	48.1	1012.84	11.69	169	16.73	29.0	7.35	1.13	1	0
2005-05-11	ahmedabad	23.0225	72.5714	19.96	53.3	1017.21	9.14	332	15.1	17.6	10.18	0.0	0	0
2005-05-12	ahmedabad	23.0225	72.5714	20.43	53.3	1013.59	3.26	64	14.05	21.9	10.62	0.0	0	0
2005-05-13	ahmedabad	23.0225	72.5714	19.42	57.2	1015.46	7.14	182	8.08	59.5	10.72	0.0	0	0
2005-05-14	ahmedabad	23.0225	72.5714	18.26	47.7	1014.64	12.02	7	9.14	29.0	6.96	0.0	0	0
2005-05-15	ahmedabad	23.0225	72.5714	19.12	51.6	1011.64	9.14	187	10.43	79.9	8.9	5.88	1	0
2005-05-16	ahmedabad	23.0225	72.5714	19.99	62.1	1014.03	5.06	250	14.59	27.3	12.51	0.0	0	0
2005-05-17	ahmedabad	23.0225	72.5714	23.11	36.4	1013.94	12.14	257	24.14	7.7	7.38	0.0	0	0
2005-05-18	ahmedabad	23.0225	72.5714	18.18	34.7	1012.11	7.0	283	22.01	51.1	2.35	27.03	2	0
2005-05-19	ahmedabad	23.0225	72.5714	20.12	48.7	1010.8	6.95	20	11.06	14.3	8.98	0.0	0	0
2005-05-20	ahmedabad	23.0225	72.5714	19.12	64.8	1024.51	5.37	345	14.24	35.3	12.32	0.0	0	0
2005-05-21	ahmedabad	23.0225	72.5714	21.54	55.4	1008.39	11.77	326	24.81	80.5	12.2	7.03	1	0
2005-05-22	ahmedabad	23.0225	72.5714	21.93	67.9	1015.46	5.64	310	17.05	46.4	15.73	0.0	0	0
2005-05-23	ahmedabad	23.0225	72.5714	15.93	43.3	1022.12	2.47	146	22.73	63.8	3.45	0.0	0	0
2005-05-24	ahmedabad	23.0225	72.5714	17.38	56.0	1016.5	12.34	116	23.9	31.2	8.51	0.0	0	0
2005-05-25	ahmedabad	23.0225	72.5714	19.46	53.9	1016.95	8.38	126	12.22	41.8	9.88	0.0	0	0
2005-05-26	ahmedabad	23.0225	72.5714	18.6	51.8	1007.81	10.28	338	10.9	68.2	8.49	0.0	0	0
2005-05-27	ahmedabad	23.0225	72.5714	19.43	38.5	1012.16	6.41	40	19.89	7.7	4.94	0.0	0	0
2005-05-28	ahmedabad	23.0225	72.5714	24.24	59.1	1014.32	6.02	87	17.97	23.8	15.75	0.0	0	0
2005-05-29	ahmedabad	23.0225	72.5714	22.11	60.4	1014.26	11.26	129	12.97	60.4	14.08	0.0	0	0
2005-05-30	ahmedabad	23.0225	72.5714	18.65	52.3	1012.01	7.49	326	12.67	16.0	8.67	0.0	0	0
2005-05-31	ahmedabad	23.0225	72.5714	23.78	43.7	1009.22	5.64	64	14.79	26.8	10.69	0.0	0	0
2005-06-01	ahmedabad	23.0225	72.5714	22.18	47.6	1005.57	5.37	54	16.38	31.9	10.51	0.0	0	0
2005-06-02	ahmedabad	23.0225	72.5714	21.3	43.1	1010.16	5.9	105	19.06	44.7	8.24	0.0	0	0
2005-06-03	ahmedabad	23.0225	72.5714	21.69	55.7	1010.91	7.65	9	21.39	41.9	12.44	0.0	0	0
2005-06-04	ahmedabad	23.0225	72.5714	24.75	50.9	1018.57	7.65	135	13.97	17.1	13.89	0.0	0	0
2005-06-05	ahmedabad	23.0225	72.5714	21.21	43.2	1008.35	10.47	79	20.71	95.7	8.2	36.42	3	0
2005-06-06	ahmedabad	23.0225	72.5714	20.03	42.8	1008.09	4.08	138	9.02	64.0	6.99	0.0	0	0
2005-06-07	ahmedabad	23.0225	72.5714	22.85	54.1	1012.34	7.47	101	7.48	57.1	13.07	0.0	0	0
2005-06-08	ahmedabad	23.0225	72.5714	21.05	56.4	1019.55	12.43	340	18.13	30.3	12.03	0.0	0	0
2005-06-09	ahmedabad	23.0225	72.5714	19.47	50.8	1020.27	4.85	267	2.33	34.7	9.01	0.0	0	0
2005-06-10	ahmedabad	23.0225	72.5714	24.12	51.0	1012.04	2.07	152	18.72	54.6	13.35	0.0	0	0
2005-06-11	ahmedabad	23.0225	72.5714	21.79	58.0	1011.28	9.84	213	21.92	45.2	13.14	1.49	1	0
2005-06-12	ahmedabad	23.0225	72.5714	23.79	47.8	1001.87	6.43	354	21.51	0.0	12.04	0.0	0	0
2005-06-13	ahmedabad	23.0225	72.5714	19.55	54.1	1015.85	11.06	47	14.53	27.4	10.0	0.0	0	0
2005-06-14	ahmedabad	23.0225	72.5714	27.11	45.4	1006.6	33.45	270	11.51	78.3	14.29	95.87	4	0
2005-06-15	ahmedabad	23.0225	72.5714	25.48	51.1	1008.86	1.81	78	22.29	95.6	14.61	23.03	2	0
2005-06-16	ahmedabad	23.0225	72.5714	25.81	43.4	1013.47	10.45	69	21.39	57.7	12.41	0.0	0	0
2005-06-17	ahmedabad	23.0225	72.5714	24.47	65.6	1015.58	12.6	248	8.95	32.3	17.59	0.0	0	0
2005-06-18	ahmedabad	23.0225	72.5714	22.36	59.4	1012.78	5.43	222	10.7	42.0	14.05	0.0	0	0
2005-06-19	ahmedabad	23.0225	72.5714	25.81	51.7	1021.05	4.87	108	14.07	58.0	15.11	0.0	0	0
2005-06-20	ahmedabad	23.0225	72.5714	26.03	66.2	1016.5	11.12	82	17.78	22.6	19.22	0.0	0	0
2005-06-21	ahmedabad	23.0225	72.5714	25.91	48.8	1014.12	7.87	30	16.4	51.2	14.31	1.97	1	0
2005-06-22	ahmedabad	23.0225	72.5714	25.99	74.8	1013.71	13.52	141	15.15	35.1	21.16	0.0	0	0
2005-06-23	ahmedabad	23.0225	72.5714	22.67	64.5	1012.76	12.25	156	14.06	20.7	15.63	0.0	0	0
2005-06-24	ahmedabad	23.0225	72.5714	27.77	52.2	1007.89	11.8	339	18.3	17.1	17.05	0.0	0	0
2005-06-25	ahmedabad	23.0225	72.5714	27.72	53.3	1009.29	9.84	283	18.12	19.1	17.35	0.0	0	0
2005-06-26	ahmedabad	23.0225	72.5714	25.31	54.0	1021.95	6.4	90	11.78	27.7	15.31	0.0	0	0
2005-06-27	ahmedabad	23.0225	72.5714	23.32	66.8	1006.74	5.26	320	12.93	9.8	16.8	0.0	0	0
2005-06-28	ahmedabad	23.0225	72.5714	24.41	56.8	1013.3	11.43	178	13.75	30.4	15.27	0.0	0	0
2005-06-29	ahmedabad	23.0225	72.5714	23.2	45.5	1017.13	4.76	103	14.98	25.0	10.75	0.0	0	0
2005-06-30	ahmedabad	23.0225	72.5714	21.86	76.2	1012.58	10.97	163	22.07	57.3	17.47	16.48	2	0
2005-07-01	ahmedabad	23.0225	72.5714	23.6	61.4	1017.36	11.78	238	14.74	22.0	15.74	0.0	0	0
2005-07-02	ahmedabad	23.0225	72.5714	24.24	60.3	1006.15	14.16	294	9.96	100.0	16.04	20.86	2	0
2005-07-03	ahmedabad	23.0225	72.5714	24.78	65.3	1008.06	8.75	86	18.03	50.8	17.81	23.78	2	0
2005-07-04	ahmedabad	23.0225	72.5714	24.49	51.6	1014.04	11.0	17	13.7	0.0	13.87	0.0	0	0
2005-07-05	ahmedabad	23.0225	72.5714	25.12	54.1	1013.57	10.3	241	16.94	30.5	15.18	0.0	0	0
2005-07-06	ahmedabad	23.0225	72.5714	23.74	65.9	1015.71	4.57	185	20.39	3.2	16.97	0.0	0	0
2005-07-07	ahmedabad	23.0225	72.5714	25.83	52.0	1015.47	6.82	146	10.86	39.4	15.22	0.0	0	0
2005-07-08	ahmedabad	23.0225	72.5714	23.37	59.8	1018.1	5.3	29	18.93	52.5	15.11	0.0	0	0
2005-07-09	ahmedabad	23.0225	72.5714	24.67	74.6	1009.54	9.62	267	14.07	45.3	19.84	9.64	2	0
2005-07-10	ahmedabad	23.0225	72.5714	28.76	53.8	1011.57	7.32	352	8.89	28.7	18.44	0.0	0	0
2005-07-11	ahmedabad	23.0225	72.5714	28.32	62.4	1010.87	3.58	155	13.25	47.4	20.44	27.02	2	0
2005-07-12	ahmedabad	23.0225	72.5714	30.24	56.6	1010.51	8.94	110	10.59	39.6	20.65	0.0	0	0
2005-07-13	ahmedabad	23.0225	72.5714	26.1	58.5	1005.1	12.08	301	12.03	8.2	17.32	2.65	1	0
2005-07-14	ahmedabad	23.0225	72.5714	28.5	60.9	1012.45	11.65	330	14.86	31.1	20.21	0.0	0	0
2005-07-15	ahmedabad	23.0225	72.5714	29.95	53.6	1012.56	14.18	188	13.68	36.3	19.5	0.0	0	0
2005-07-16	ahmedabad	23.0225	72.5714	24.41	55.4	1015.16	6.98	190	18.2	17.0	14.88	0.0	0	0
2005-07-17	ahmedabad	23.0225	72.5714	25.44	53.7	1014.7	7.45	325	18.78	100.0	15.36	6.02	1	0
2005-07-18	ahmedabad	23.0225	72.5714	28.28	50.8	1019.03	7.23	103	19.17	15.6	17.08	0.0	0	0
2005-07-19	ahmedabad	23.0225	72.5714	29.86	56.4	1017.34	5.5	308	14.32	55.7	20.24	0.0	0	0
2005-07-20	ahmedabad	23.0225	72.5714	25.82	64.6	1015.6	11.07	17	12.54	55.8	18.64	0.0	0	0
2005-07-21	ahmedabad	23.0225	72.5714	29.09	45.0	1015.8	12.61	155	11.72	46.8	15.91	0.0	0	0
2005-07-22	ahmedabad	23.0225	72.5714	29.45	65.8	1017.63	5.07	251	16.91	82.8	22.38	21.49	2	0
2005-07-23	ahmedabad	23.0225	72.5714	28.84	64.8	1010.17	5.88	69	15.87	0.0	21.55	0.0	0	0
2005-07-24	ahmedabad	23.0225	72.5714	28.13	48.3	1009.12	8.13	101	21.15	30.8	16.16	0.0	0	0
2005-07-25	ahmedabad	23.0225	72.5714	29.84	63.4	1015.34	6.38	51	18.76	26.3	22.14	0.0	0	0
2005-07-26	ahmedabad	23.0225	72.5714	30.62	65.2	1011.69	14.39	62	16.07	22.5	23.31	0.0	0	0
2005-07-27	ahmedabad	23.0225	72.5714	30.31	69.6	1018.62	2.88	341	7.59	0.0	24.12	0.0	0	0
2005-07-28	ahmedabad	23.0225	72.5714	30.17	64.6	1017.37	11.01	85	5.91	11.0	22.74	0.0	0	0
2005-07-29	ahmedabad	23.0225	72.5714	31.04	67.9	1003.5	2.96	200	24.56	57.0	24.4	47.38	3	0
2005-07-30	ahmedabad	23.0225	72.5714	28.52	55.0	1007.8	14.68	25	19.28	30.6	18.58	0.0	0	0
2005-07-31	ahmedabad	23.0225	72.5714	28.83	58.3	1016.45	6.73	190	19.49	15.8	19.81	0.0	0	0
2005-08-01	ahmedabad	23.0225	72.5714	30.64	69.5	1012.78	5.64	167	13.97	32.3	24.4	0.0	0	0
2005-08-02	ahmedabad	23.0225	72.5714	28.22	66.0	1018.23	8.37	201	21.91	52.7	21.24	22.05	2	0
2005-08-03	ahmedabad	23.0225	72.5714	29.64	55.4	1007.0	8.73	300	19.26	36.2	19.74	0.0	0	0
2005-08-04	ahmedabad	23.0225	72.5714	27.16	64.5	1017.15	6.18	5	12.08	33.8	19.87	0.0	0	0
2005-08-05	ahmedabad	23.0225	72.5714	24.06	64.4	1012.74	7.83	158	18.83	35.4	16.91	0.0	0	0
2005-08-06	ahmedabad	23.0225	72.5714	27.68	65.0	1014.8	13.61	119	11.77	39.9	20.5	0.0	0	0
2005-08-07	ahmedabad	23.0225	72.5714	29.09	69.2	1009.4	21.67	80	13.38	85.9	22.85	53.38	3	0
