date	region	latitude	longitude	temperature	humidity	pressure	wind_speed	wind_deg	visibility	cloud_cover	dew_point	rainfall	imd_alert	flood_binary
2005-01-22	hyderabad	17.385	78.4867	19.97	40.6	1014.62	4.23	33	14.71	2.9	6.19	0.0	0	0
2005-01-23	hyderabad	17.385	78.4867	18.49	56.1	1008.32	4.98	26	11.64	22.3	9.58	0.0	0	0
2005-01-24	hyderabad	17.385	78.4867	16.99	67.1	1008.24	14.34	342	20.76	26.4	10.83	0.0	0	0
2005-01-25	hyderabad	17.385	78.4867	18.64	80.4	1019.57	11.75	107	14.18	36.2	15.19	0.0	0	0
2005-01-26	hyderabad	17.385	78.4867	22.03	54.3	1018.53	4.82	36	13.06	31.5	12.38	0.0	0	0
2005-01-27	hyderabad	17.385	78.4867	19.29	56.9	1015.61	8.7	236	21.9	16.1	10.53	0.0	0	0
2005-01-28	hyderabad	17.385	78.4867	19.21	53.1	1011.91	12.56	239	5.71	41.1	9.42	0.0	0	0
2005-01-29	hyderabad	17.385	78.4867	17.2	68.5	1019.09	5.95	350	13.04	8.1	11.35	4.1	1	0
2005-01-30	hyderabad	17.385	78.4867	18.25	46.2	1014.82	13.6	255	13.76	52.8	6.5	0.0	0	0
2005-01-31	hyderabad	17.385	78.4867	18.91	59.3	1015.32	4.63	70	16.97	16.3	10.79	0.0	0	0
2005-02-01	hyderabad	17.385	78.4867	17.8	49.3	1017.99	8.99	111	18.15	55.2	7.04	0.0	0	0
2005-02-02	hyderabad	17.385	78.4867	20.1	53.3	1012.72	7.76	190	13.48	58.4	10.31	0.0	0	0
2005-02-03	hyderabad	17.385	78.4867	17.08	55.9	1018.8	4.43	225	13.97	38.9	8.21	0.0	0	0
2005-02-04	hyderabad	17.385	78.4867	23.1	58.8	1017.39	6.41	254	22.88	52.8	14.58	0.48	1	0
2005-02-05	hyderabad	17.385	78.4867	18.68	61.1	1011.87	15.94	104	20.13	28.4	11.04	0.0	0	0
2005-02-06	hyderabad	17.385	78.4867	23.32	43.0	1014.75	9.49	229	10.27	37.6	10.02	0.0	0	0
2005-02-07	hyderabad	17.385	78.4867	20.04	59.6	1019.23	11.39	25	9.74	50.0	11.92	0.0	0	0
2005-02-08	hyderabad	17.385	78.4867	16.6	37.6	1013.76	11.26	310	18.15	52.7	2.06	0.0	0	0
2005-02-09	hyderabad	17.385	78.4867	21.56	50.3	1010.63	9.34	193	16.5	40.5	10.78	0.0	0	0
2005-02-10	hyderabad	17.385	78.4867	16.3	57.9	1020.24	6.62	249	12.88	33.3	7.99	0.0	0	0
2005-02-11	hyderabad	17.385	78.4867	18.72	61.6	1013.42	11.07	172	17.63	50.9	11.19	0.0	0	0
2005-02-12	hyderabad	17.385	78.4867	16.98	50.5	1009.6	8.07	169	13.91	32.1	6.62	0.0	0	0
2005-02-13	hyderabad	17.385	78.4867	15.01	35.0	1014.62	11.16	183	9.99	37.3	-0.32	2.78	1	0
2005-02-14	hyderabad	17.385	78.4867	17.9	60.5	1016.11	7.68	118	17.47	21.9	10.15	0.17	1	0
2005-02-15	hyderabad	17.385	78.4867	20.93	49.6	1016.21	8.74	55	10.38	33.7	9.99	0.0	0	0
2005-02-16	hyderabad	17.385	78.4867	17.27	62.2	1016.67	12.59	306	18.47	54.2	9.97	0.0	0	0
2005-02-17	hyderabad	17.385	78.4867	15.7	54.2	1013.11	11.22	151	7.8	42.9	6.48	0.0	0	0
2005-02-18	hyderabad	17.385	78.4867	18.16	72.0	1016.73	7.92	358	15.93	22.7	13.03	0.0	0	0
2005-02-19	hyderabad	17.385	78.4867	14.72	51.3	1016.55	11.12	282	18.13	57.5	4.78	0.0	0	0
2005-02-20	hyderabad	17.385	78.4867	17.21	50.1	1008.84	6.64	285	13.34	1.4	6.71	0.0	0	0
2005-02-21	hyderabad	17.385	78.4867	14.86	61.4	1018.5	10.57	171	14.37	56.2	7.5	0.0	0	0
2005-02-22	hyderabad	17.385	78.4867	14.56	51.4	1003.37	6.14	28	10.84	9.1	4.65	0.0	0	0
2005-02-23	hyderabad	17.385	78.4867	15.08	63.4	1015.3	8.05	149	14.27	56.1	8.18	0.0	0	0
2005-02-24	hyderabad	17.385	78.4867	18.44	40.8	1017.51	4.27	32	8.59	56.6	4.88	0.0	0	0
2005-02-25	hyderabad	17.385	78.4867	15.63	46.7	1016.01	0.5	171	12.82	34.3	4.26	0.0	0	0
2005-02-26	hyderabad	17.385	78.4867	15.1	50.0	1008.62	11.62	352	13.95	63.9	4.74	0.0	0	0
2005-02-27	hyderabad	17.385	78.4867	18.51	43.6	1014.75	11.49	74	14.01	93.9	5.87	6.63	1	0
2005-02-28	hyderabad	17.385	78.4867	19.52	46.4	1012.78	9.23	332	10.48	11.9	7.72	0.0	0	0
2005-03-01	hyderabad	17.385	78.4867	14.13	56.8	1016.49	5.29	352	28.39	29.5	5.69	0.0	0	0
2005-03-02	hyderabad	17.385	78.4867	18.76	44.8	1012.6	9.5	356	10.73	44.6	6.5	0.0	0	0
2005-03-03	hyderabad	17.385	78.4867	17.17	58.3	1011.98	10.18	333	15.6	37.3	8.9	0.0	0	0
2005-03-04	hyderabad	17.385	78.4867	16.3	55.0	1017.35	5.96	246	12.85	19.2	7.24	0.0	0	0
2005-03-05	hyderabad	17.385	78.4867	17.13	51.5	1014.89	7.45	278	11.76	4.5	7.06	0.0	0	0
2005-03-06	hyderabad	17.385	78.4867	16.78	49.5	1005.41	8.04	349	15.53	22.8	6.15	0.0	0	0
2005-03-07	hyderabad	17.385	78.4867	14.81	54.8	1010.66	9.62	90	16.46	16.8	5.8	0.0	0	0
2005-03-08	hyderabad	17.385	78.4867	16.22	46.7	1017.41	9.73	180	14.93	15.7	4.81	0.0	0	0
2005-03-09	hyderabad	17.385	78.4867	20.52	57.0	1011.52	13.4	172	6.14	48.2	11.69	0.0	0	0
2005-03-10	hyderabad	17.385	78.4867	16.78	48.8	1011.19	7.37	349	8.33	44.8	5.95	0.0	0	0
2005-03-11	hyderabad	17.385	78.4867	18.31	63.9	1017.17	10.4	47	13.13	26.1	11.36	0.0	0	0
2005-03-12	hyderabad	17.385	78.4867	12.63	51.1	1017.42	8.84	131	15.16	17.3	2.78	0.0	0	0
2005-03-13	hyderabad	17.385	78.4867	17.45	66.3	1017.33	9.04	204	9.65	9.4	11.08	0.0	0	0
2005-03-14	hyderabad	17.385	78.4867	12.59	38.2	1017.26	9.21	120	13.41	30.1	-1.27	0.0	0	0
2005-03-15	hyderabad	17.385	78.4867	14.19	50.1	1006.86	10.04	70	11.92	39.6	3.93	0.0	0	0
2005-03-16	hyderabad	17.385	78.4867	17.68	53.2	1016.99	6.52	196	9.47	4.5	8.03	0.0	0	0
2005-03-17	hyderabad	17.385	78.4867	17.49	57.0	1021.08	6.82	316	8.01	43.2	8.88	0.0	0	0
2005-03-18	hyderabad	17.385	78.4867	17.73	57.2	1008.65	10.6	159	16.56	50.4	9.14	0.0	0	0
2005-03-19	hyderabad	17.385	78.4867	15.04	56.9	1005.73	10.34	133	20.1	16.1	6.56	0.0	0	0
2005-03-20	hyderabad	17.385	78.4867	18.17	55.5	1010.65	6.25	198	21.14	8.8	9.12	0.0	0	0
2005-03-21	hyderabad	17.385	78.4867	16.26	41.3	1008.18	9.67	109	16.81	7.8	3.07	0.0	0	0
2005-03-22	hyderabad	17.385	78.4867	15.23	37.2	1015.04	6.76	18	17.16	40.6	0.72	0.0	0	0
2005-03-23	hyderabad	17.385	78.4867	15.69	45.9	1017.04	5.29	21	18.39	59.4	4.06	0.0	0	0
2005-03-24	hyderabad	17.385	78.4867	15.71	33.5	1012.83	10.12	41	17.29	28.6	-0.32	0.0	0	0
2005-03-25	hyderabad	17.385	78.4867	15.57	51.1	1014.42	5.66	44	11.54	58.6	5.51	0.0	0	0
2005-03-26	hyderabad	17.385	78.4867	11.85	46.1	1012.64	10.33	201	17.84	43.8	0.65	0.0	0	0
2005-03-27	hyderabad	17.385	78.4867	14.48	41.4	1011.25	10.11	105	18.45	47.1	1.53	0.0	0	0
2005-03-28	hyderabad	17.385	78.4867	15.57	68.2	1014.78	15.78	327	8.34	45.2	9.73	0.0	0	0
2005-03-29	hyderabad	17.385	78.4867	15.76	50.4	1021.05	10.02	165	8.16	26.7	5.48	0.0	0	0
2005-03-30	hyderabad	17.385	78.4867	16.59	49.2	1020.92	5.25	159	14.0	0.0	5.88	0.0	0	0
2005-03-31	hyderabad	17.385	78.4867	13.67	33.5	1013.2	6.05	9	17.41	45.9	-2.11	0.0	0	0
2005-04-01	hyderabad	17.385	78.4867	16.09	47.4	1011.08	7.11	214	12.41	52.0	4.88	0.0	0	0
2005-04-02	hyderabad	17.385	78.4867	17.24	54.5	1018.13	10.88	17	20.59	16.4	7.96	0.0	0	0
2005-04-03	hyderabad	17.385	78.4867	19.92	52.4	1009.69	4.74	12	5.12	21.2	9.89	0.0	0	0
2005-04-04	hyderabad	17.385	78.4867	19.85	53.0	1014.18	5.97	315	22.69	0.0	9.99	0.0	0	0
2005-04-05	hyderabad	17.385	78.4867	13.94	54.3	1015.1	10.55	289	8.46	0.0	4.86	0.0	0	0
2005-04-06	hyderabad	17.385	78.4867	16.22	56.9	1018.03	6.89	240	26.05	24.8	7.67	0.0	0	0
2005-04-07	hyderabad	17.385	78.4867	21.95	60.1	1010.52	6.17	255	17.56	43.5	13.85	0.0	0	0
2005-04-08	hyderabad	17.385	78.4867	16.4	47.6	1015.7	5.96	24	18.04	39.6	5.23	0.0	0	0
2005-04-09	hyderabad	17.385	78.4867	15.96	46.2	1006.41	7.41	279	13.87	5.0	4.39	1.64	1	0
2005-04-10	hyderabad	17.385	78.4867	19.28	45.0	1006.42	8.58	144	14.49	30.5	7.04	0.0	0	0
2005-04-11	hyderabad	17.385	78.4867	13.61	56.8	1016.51	7.43	32	8.08	11.7	5.22	0.0	0	0
2005-04-12	hyderabad	17.385	78.4867	14.82	46.9	1012.37	4.29	109	15.19	27.9	3.58	0.0	0	0
2005-04-13	hyderabad	17.385	78.4867	13.02	36.3	1014.36	7.35	282	16.58	0.0	-1.58	0.0	0	0
2005-04-14	hyderabad	17.385	78.4867	17.39	50.6	1011.16	9.11	61	12.73	57.9	7.02	0.0	0	0
2005-04-15	hyderabad	17.385	78.4867	15.75	59.0	1017.08	9.25	149	16.35	46.3	7.76	0.0	0	0
2005-04-16	hyderabad	17.385	78.4867	15.33	49.4	1021.06	8.47	29	17.78	24.1	4.79	0.0	0	0
2005-04-17	hyderabad	17.385	78.4867	18.94	46.8	1008.83	7.3	223	15.03	43.1	7.3	0.0	0	0
2005-04-18	hyderabad	17.385	78.4867	15.08	37.3	1014.63	14.02	120	6.73	26.8	0.62	0.0	0	0
2005-04-19	hyderabad	17.385	78.4867	15.63	40.9	1015.9	9.14	58	18.37	15.2	2.39	0.0	0	0
2005-04-20	hyderabad	17.385	78.4867	15.17	49.7	1005.82	10.85	224	16.83	27.7	4.74	4.17	1	0
2005-04-21	hyderabad	17.385	78.4867	15.83	43.4	1016.94	10.63	176	20.09	40.8	3.4	0.0	0	0
2005-04-22	hyderabad	17.385	78.4867	16.31	59.8	1016.31	9.16	189	4.6	38.0	8.49	25.02	2	0
2005-04-23	hyderabad	17.385	78.4867	19.88	50.1	1014.5	8.9	320	19.53	0.0	9.18	0.0	0	0
2005-04-24	hyderabad	17.385	78.4867	16.77	55.3	1011.61	7.54	257	19.97	11.8	7.75	0.0	0	0
2005-04-25	hyderabad	17.385	78.4867	17.54	53.6	1008.91	12.68	9	17.73	16.5	8.0	0.0	0	0
2005-04-26	hyderabad	17.385	78.4867	18.72	45.5	1006.6	12.47	170	11.61	32.8	6.68	0.0	0	0
2005-04-27	hyderabad	17.385	78.4867	17.46	45.9	1015.31	6.72	55	10.79	32.7	5.7	0.0	0	0
2005-04-28	hyderabad	17.385	78.4867	19.91	50.2	1008.19	6.02	352	10.19	28.8	9.22	0.0	0	0
2005-04-29	hyderabad	17.385	78.4867	15.07	51.2	1009.91	5.72	305	10.0	12.9	5.08	0.0	0	0
2005-04-30	hyderabad	17.385	78.4867	14.84	50.0	1014.08	12.07	59	23.2	7.5	4.5	0.0	0	0
2005-05-01	hyderabad	17.385	78.4867	18.34	56.5	1012.51	5.58	286	6.31	0.1	9.55	0.0	0	0
2005-05-02	hyderabad	17.385	78.4867	17.92	62.0	1007.37	3.57	156	13.44	14.2	10.53	0.0	0	0
2005-05-03	hyderabad	17.385	78.4867	17.15	46.6	1009.55	7.6	183	12.08	36.6	5.61	0.0	0	0
2005-05-04	hyderabad	17.385	78.4867	18.52	52.5	1020.57	13.06	72	13.28	59.1	8.61	9.29	2	0
2005-05-05	hyderabad	17.385	78.4867	20.1	43.6	1014.8	3.83	228	17.26	42.1	7.33	0.0	0	0
2005-05-06	hyderabad	17.385	78.4867	19.82	41.0	1013.38	6.96	352	9.53	40.3	6.18	0.0	0	0
2005-05-07	hyderabad	17.385	78.4867	17.9	73.4	1009.38	12.31	301	11.62	20.6	13.06	0.0	0	0
2005-05-08	hyderabad	17.385	78.4867	17.06	54.6	1010.33	9.53	85	10.19	36.9	7.83	0.0	0	0
2005-05-09	hyderabad	17.385	78.4867	19.85	54.5	1013.46	6.72	106	18.68	25.0	10.4	0.0	0	0
2005-05-10	hyderabad	17.385	78.4867	18.33	48.0	1013.72	3.68	81	16.04	0.0	7.13	0.0	0	0
2005-05-11	hyderabad	17.385	78.4867	18.12	40.3	1007.68	9.91	155	6.53	62.0	4.4	0.0	0	0
2005-05-12	hyderabad	17.385	78.4867	17.7	43.6	1012.38	2.66	59	11.76	20.7	5.15	0.0	0	0
2005-05-13	hyderabad	17.385	78.4867	16.73	59.0	1017.12	7.22	345	8.93	61.0	8.68	0.0	0	0
2005-05-14	hyderabad	17.385	78.4867	21.05	53.0	1016.92	11.34	87	8.04	12.6	11.1	0.0	0	0
2005-05-15	hyderabad	17.385	78.4867	16.73	57.0	1013.17	8.44	85	5.68	54.3	8.17	0.0	0	0
2005-05-16	hyderabad	17.385	78.4867	20.06	51.6	1010.92	5.56	334	17.19	93.5	9.77	7.56	2	0
2005-05-17	hyderabad	17.385	78.4867	17.32	46.6	1016.39	10.6	344	19.33	8.3	5.76	0.0	0	0
2005-05-18	hyderabad	17.385	78.4867	21.61	58.6	1010.64	9.77	11	17.07	33.9	13.15	0.0	0	0
2005-05-19	hyderabad	17.385	78.4867	13.38	42.6	1010.08	4.42	2	12.71	8.9	0.92	4.13	1	0
2005-05-20	hyderabad	17.385	78.4867	20.17	58.2	1017.69	10.4	72	14.83	44.7	11.69	0.0	0	0
2005-05-21	hyderabad	17.385	78.4867	22.39	39.4	1012.65	4.5	268	12.42	41.4	7.91	0.0	0	0
2005-05-22	hyderabad	17.385	78.4867	17.74	50.5	1017.2	10.92	99	14.59	83.7	7.34	10.16	2	0
2005-05-23	hyderabad	17.385	78.4867	19.37	48.3	1014.4	7.29	77	12.53	85.5	8.15	0.0	0	0
2005-05-24	hyderabad	17.385	78.4867	21.45	49.1	1017.47	4.07	316	22.81	50.3	10.3	0.0	0	0
2005-05-25	hyderabad	17.385	78.4867	20.92	47.9	1018.69	8.11	1	22.03	6.7	9.45	0.0	0	0
2005-05-26	hyderabad	17.385	78.4867	20.18	36.4	1014.07	6.79	238	7.25	35.5	4.78	0.0	0	0
2005-05-27	hyderabad	17.385	78.4867	21.08	45.1	1017.57	9.22	88	13.33	82.1	8.72	0.0	0	0
2005-05-28	hyderabad	17.385	78.4867	21.75	63.5	1009.19	9.63	339	11.44	53.9	14.5	7.12	1	0
2005-05-29	hyderabad	17.385	78.4867	19.6	50.1	1012.81	5.84	347	14.19	40.9	8.92	15.43	2	0
2005-05-30	hyderabad	17.385	78.4867	20.65	46.9	1018.23	7.58	347	16.57	47.7	8.91	0.0	0	0
2005-05-31	hyderabad	17.385	78.4867	24.73	47.1	1017.78	5.92	119	14.76	23.2	12.69	0.0	0	0
2005-06-01	hyderabad	17.385	78.4867	22.53	33.7	1011.74	11.55	158	15.41	93.3	5.73	6.26	1	0
2005-06-02	hyderabad	17.385	78.4867	20.98	36.3	1010.09	3.02	194	13.84	31.2	5.45	0.0	0	0
2005-06-03	hyderabad	17.385	78.4867	22.1	49.2	1008.43	6.73	346	18.75	21.6	10.95	0.0	0	0
2005-06-04	hyderabad	17.385	78.4867	25.62	54.3	1019.24	7.73	68	18.35	31.1	15.69	0.0	0	0
2005-06-05	hyderabad	17.385	78.4867	25.28	55.3	1016.97	7.31	281	15.23	5.9	15.67	0.0	0	0
2005-06-06	hyderabad	17.385	78.4867	22.34	46.6	993.21	20.98	78	20.23	94.2	10.34	183.85	5	0
2005-06-07	hyderabad	17.385	78.4867	23.14	60.4	1014.69	9.43	359	12.0	53.9	15.04	0.0	0	0
2005-06-08	hyderabad	17.385	78.4867	20.14	47.1	1014.66	9.55	135	13.87	8.7	8.49	0.0	0	0
2005-06-09	hyderabad	17.385	78.4867	20.55	50.0	1012.98	14.11	14	22.39	52.8	9.75	0.0	0	0
2005-06-10	hyderabad	17.385	78.4867	21.61	50.9	1009.67	8.88	117	14.94	78.1	10.99	5.68	1	0
2005-06-11	hyderabad	17.385	78.4867	25.44	43.9	1006.47	12.8	106	23.48	89.7	12.24	40.38	3	0
2005-06-12	hyderabad	17.385	78.4867	26.98	63.8	1016.06	7.78	23	8.52	0.0	19.54	2.07	1	0
2005-06-13	hyderabad	17.385	78.4867	21.15	48.7	1007.79	8.82	77	11.95	26.2	9.91	0.0	0	0
2005-06-14	hyderabad	17.385	78.4867	23.41	43.8	1017.13	11.61	43	20.22	60.9	10.39	0.0	0	0
2005-06-15	hyderabad	17.385	78.4867	23.46	43.4	1011.26	25.13	102	13.87	77.3	10.29	85.45	4	0
2005-06-16	hyderabad	17.385	78.4867	27.3	54.6	1014.62	10.89	148	18.92	26.5	17.34	0.0	0	0
2005-06-17	hyderabad	17.385	78.4867	21.17	52.6	1010.97	12.18	10	12.0	71.5	11.08	6.97	1	0
2005-06-18	hyderabad	17.385	78.4867	23.69	52.0	1017.18	5.47	333	16.56	35.9	13.24	0.0	0	0
2005-06-19	hyderabad	17.385	78.4867	25.31	48.3	1014.8	6.31	106	11.94	94.8	13.6	11.82	2	0
2005-06-20	hyderabad	17.385	78.4867	21.7	40.0	1014.14	5.23	321	10.61	0.0	7.51	0.0	0	0
2005-06-21	hyderabad	17.385	78.4867	23.57	53.2	1015.05	5.32	74	18.16	29.8	13.47	0.0	0	0
2005-06-22	hyderabad	17.385	78.4867	21.72	62.4	1013.87	6.54	171	3.4	35.3	14.23	0.0	0	0
2005-06-23	hyderabad	17.385	78.4867	27.29	63.6	1011.67	8.26	203	14.8	33.0	19.77	0.0	0	0
2005-06-24	hyderabad	17.385	78.4867	26.45	53.1	1011.97	7.61	71	16.12	28.4	16.11	0.0	0	0
2005-06-25	hyderabad	17.385	78.4867	25.02	58.5	1014.97	13.19	24	11.04	38.4	16.3	0.0	0	0
2005-06-26	hyderabad	17.385	78.4867	23.22	55.2	1014.38	8.12	358	17.43	28.5	13.73	0.0	0	0
2005-06-27	hyderabad	17.385	78.4867	20.97	52.0	1011.24	21.39	356	7.33	63.1	10.74	82.46	4	0
2005-06-28	hyderabad	17.385	78.4867	26.59	57.1	1009.82	8.9	111	9.4	27.8	17.39	0.0	0	0
2005-06-29	hyderabad	17.385	78.4867	25.99	53.4	1018.79	10.34	246	10.38	29.1	15.77	0.0	0	0
2005-06-30	hyderabad	17.385	78.4867	27.14	56.4	1013.66	5.01	282	24.85	53.7	17.69	0.0	0	0
2005-07-01	hyderabad	17.385	78.4867	27.16	57.7	1008.0	5.07	63	16.81	24.8	18.07	0.0	0	0
2005-07-02	hyderabad	17.385	78.4867	25.0	57.7	1012.61	8.69	68	15.48	40.9	16.08	0.0	0	0
2005-07-03	hyderabad	17.385	78.4867	26.35	49.0	1020.01	6.31	135	15.84	10.1	14.76	0.0	0	0
2005-07-04	hyderabad	17.385	78.4867	23.1	52.5	1006.52	23.03	267	7.71	98.7	12.85	91.55	4	0
2005-07-05	hyderabad	17.385	78.4867	28.66	60.5	1021.24	12.5	64	6.71	40.1	20.25	0.0	0	0
2005-07-06	hyderabad	17.385	78.4867	27.46	46.3	1011.66	12.81	257	14.9	5.2	14.9	0.0	0	0
2005-07-07	hyderabad	17.385	78.4867	25.0	54.2	1020.1	8.98	268	15.22	39.9	15.09	0.0	0	0
2005-07-08	hyderabad	17.385	78.4867	27.4	55.9	1018.41	5.47	147	29.83	85.1	17.81	0.0	0	0
2005-07-09	hyderabad	17.385	78.4867	28.98	63.9	1012.14	6.22	303	14.13	55.7	21.44	0.0	0	0
2005-07-10	hyderabad	17.385	78.4867	28.8	53.7	1008.8	4.74	336	21.76	29.2	18.47	0.0	0	0
2005-07-11	hyderabad	17.385	78.4867	29.14	60.4	1018.68	6.67	308	7.45	21.4	20.66	0.0	0	0
2005-07-12	hyderabad	17.385	78.4867	28.5	61.0	1006.25	3.18	154	15.91	33.4	20.23	0.0	0	0
2005-07-13	hyderabad	17.385	78.4867	27.82	66.2	1007.47	7.24	250	10.48	2.6	20.91	0.0	0	0
2005-07-14	hyderabad	17.385	78.4867	28.15	47.5	1021.2	7.29	51	16.29	37.9	15.93	0.0	0	0
2005-07-15	hyderabad	17.385	78.4867	27.73	61.4	1016.85	9.22	30	18.79	24.6	19.62	28.37	2	0
2005-07-16	hyderabad	17.385	78.4867	30.45	61.3	1011.5	6.51	140	13.31	68.5	22.13	0.0	0	0
2005-07-17	hyderabad	17.385	78.4867	29.39	51.8	1011.45	13.26	101	22.7	48.1	18.42	9.31	2	0
2005-07-18	hyderabad	17.385	78.4867	27.25	54.8	1010.71	9.19	253	18.89	18.7	17.35	3.06	1	0
2005-07-19	hyderabad	17.385	78.4867	31.11	65.2	1012.99	5.78	46	10.99	72.6	23.78	0.0	0	0
2005-07-20	hyderabad	17.385	78.4867	29.44	60.4	1015.66	10.35	87	21.64	9.1	20.96	0.0	0	0
2005-07-21	hyderabad	17.385	78.4867	29.0	58.4	1001.47	26.08	23	15.34	94.0	20.01	96.77	4	0
2005-07-22	hyderabad	17.385	78.4867	27.86	63.7	1014.26	11.96	267	15.04	15.7	20.34	0.0	0	0
2005-07-23	hyderabad	17.385	78.4867	28.07	69.8	1018.04	8.57	295	15.04	11.3	22.02	0.0	0	0
2005-07-24	hyderabad	17.385	78.4867	30.08	66.6	1007.87	12.71	119	3.8	7.9	23.15	0.0	0	0
2005-07-25	hyderabad	17.385	78.4867	27.08	66.2	1012.6	6.85	322	13.57	7.9	20.22	0.0	0	0
2005-07-26	hyderabad	17.385	78.4867	25.97	60.9	1017.96	8.68	353	18.57	66.9	17.83	4.26	1	0
2005-07-27	hyderabad	17.385	78.4867	29.99	66.1	1013.59	6.63	212	12.07	21.3	22.94	2.04	1	0
2005-07-28	hyderabad	17.385	78.4867	31.32	53.6	1007.06	12.85	158	24.97	31.9	20.75	0.0	0	0
2005-07-29	hyderabad	17.385	78.4867	32.77	53.6	1012.28	2.24	249	18.29	28.9	22.11	0.0	0	0
2005-07-30	hyderabad	17.385	78.4867	31.03	63.4	1015.3	12.62	119	8.65	100.0	23.24	33.52	2	0
2005-07-31	hyderabad	17.385	78.4867	31.67	61.2	1014.03	8.9	161	15.28	0.0	23.26	0.0	0	0
2005-08-01	hyderabad	17.385	78.4867	29.54	85.0	1016.24	6.41	327	19.43	38.6	26.75	2.1	1	0
2005-08-02	hyderabad	17.385	78.4867	29.1	65.3	1017.7	16.82	221	13.39	27.7	21.92	0.0	0	0
2005-08-03	hyderabad	17.385	78.4867	31.75	65.7	1010.36	4.75	284	8.94	50.0	24.51	0.0	0	0
2005-08-04	hyderabad	17.385	78.4867	33.11	56.4	1015.88	8.0	234	21.71	72.2	23.24	7.18	1	0
2005-08-05	hyderabad	17.385	78.4867	29.49	85.9	1016.85	11.14	345	8.3	39.5	26.86	0.0	0	0
2005-08-06	hyderabad	17.385	78.4867	30.92	59.4	1021.24	9.17	275	10.64	40.2	22.07	0.0	0	0
2005-08-07	hyderabad	17.385	78.4867	29.83	74.1	1012.58	7.11	132	16.77	31.6	24.7	0.0	0	0
2005-08-08	hyderabad	17.385	78.4867	35.13	71.6	1008.55	1.72	85	6.27	18.2	29.21	0.0	0	0
2005-08-09	hyderabad	17.385	78.4867	31.11	74.4	1013.53	3.59	280	19.99	32.9	26.01	0.0	0	0
2005-08-10	hyderabad	17.385	78.4867	31.43	68.2	1011.59	11.38	180	6.06	73.0	24.84	20.02	2	0
2005-08-11	hyderabad	17.385	78.4867	31.1	53.4	1008.65	8.67	60	21.19	37.0	20.49	0.0	0	0
2005-08-12	hyderabad	17.385	78.4867	29.47	64.2	1013.35	11.6	350	10.22	34.2	21.98	0.0	0	0
2005-08-13	hyderabad	17.385	78.4867	33.05	61.6	1016.7	5.36	58	19.91	31.7	24.66	5.27	1	0
2005-08-14	hyderabad	17.385	78.4867	33.43	69.2	1021.75	0.0	332	7.6	64.3	27.0	12.0	2	0
2005-08-15	hyderabad	17.385	78.4867	30.77	56.2	1013.85	5.41	358	10.45	67.1	21.01	7.71	2	0
