date	region	latitude	longitude	temperature	humidity	pressure	wind_speed	wind_deg	visibility	cloud_cover	dew_point	rainfall	imd_alert	flood_binary
2005-07-22	bhopal	23.2599	77.4126	29.5	63.0	1012.21	9.05	76	5.9	68.3	21.7	0.0	0	0
2005-07-23	bhopal	23.2599	77.4126	30.0	70.1	1016.07	8.98	118	16.45	2.2	23.93	0.0	0	0
2005-07-24	bhopal	23.2599	77.4126	29.32	73.5	1015.34	9.28	72	4.14	48.9	24.07	6.14	1	0
2005-07-25	bhopal	23.2599	77.4126	29.62	49.4	1017.47	1.99	169	14.95	35.0	17.87	0.0	0	0
2005-07-26	bhopal	23.2599	77.4126	30.34	64.3	1021.41	9.94	61	12.19	7.7	22.81	0.0	0	0
2005-07-27	bhopal	23.2599	77.4126	23.32	57.8	1006.74	11.94	267	13.46	43.4	14.52	0.0	0	0
2005-07-28	bhopal	23.2599	77.4126	31.45	63.7	1014.55	8.25	71	20.22	54.0	23.71	0.0	0	0
2005-07-29	bhopal	23.2599	77.4126	35.86	71.1	1019.34	9.69	188	15.57	86.8	29.77	7.63	2	0
2005-07-30	bhopal	23.2599	77.4126	29.35	58.6	1006.61	8.59	154	20.65	66.4	20.38	34.26	2	0
2005-07-31	bhopal	23.2599	77.4126	31.34	62.9	1010.36	10.8	303	13.13	51.0	23.4	0.0	0	0
2005-08-01	bhopal	23.2599	77.4126	28.03	56.8	1012.25	10.04	56	14.95	43.0	18.63	0.0	0	0
2005-08-02	bhopal	23.2599	77.4126	27.56	63.8	1014.89	8.51	306	20.87	66.8	20.07	10.34	2	0
2005-08-03	bhopal	23.2599	77.4126	30.81	59.1	1000.3	12.15	348	12.87	52.5	21.89	82.53	4	0
2005-08-04	bhopal	23.2599	77.4126	28.74	76.2	1017.17	5.86	189	18.67	0.0	24.13	0.0	0	0
2005-08-05	bhopal	23.2599	77.4126	36.04	58.8	1013.77	12.64	289	20.63	23.8	26.69	1.91	1	0
2005-08-06	bhopal	23.2599	77.4126	31.53	56.3	1011.22	6.71	101	10.37	44.6	21.75	8.21	2	0
2005-08-07	bhopal	23.2599	77.4126	27.94	61.2	1009.5	6.93	177	16.4	0.7	19.75	0.0	0	0
2005-08-08	bhopal	23.2599	77.4126	30.34	72.7	1021.68	7.33	105	11.96	66.9	24.88	6.28	1	0
2005-08-09	bhopal	23.2599	77.4126	29.26	55.3	1008.81	7.51	134	16.46	52.8	19.37	0.0	0	0
2005-08-10	bhopal	23.2599	77.4126	31.21	65.0	1016.51	11.27	290	8.35	68.2	23.83	12.14	2	0
2005-08-11	bhopal	23.2599	77.4126	27.05	65.3	1017.38	8.59	189	9.9	55.2	19.97	0.0	0	0
2005-08-12	bhopal	23.2599	77.4126	31.59	63.1	1012.99	4.79	140	21.16	48.7	23.68	0.0	0	0
2005-08-13	bhopal	23.2599	77.4126	29.61	72.7	1013.67	10.47	185	12.16	60.8	24.18	0.0	0	0
2005-08-14	bhopal	23.2599	77.4126	28.1	62.1	1010.41	14.4	137	8.78	22.9	20.16	0.0	0	0
2005-08-15	bhopal	23.2599	77.4126	26.96	54.6	1011.27	8.61	230	12.07	51.8	17.03	0.0	0	0
