date	region	latitude	longitude	temperature	humidity	pressure	wind_speed	wind_deg	visibility	cloud_cover	dew_point	rainfall	imd_alert	flood_binary
2005-01-18	nellore	14.4426	79.9865	22.79	71.9	1015.74	8.45	32	16.23	85.0	17.45	8.31	2	0
2005-01-19	nellore	14.4426	79.9865	23.45	62.9	1017.2	10.84	222	18.13	18.6	15.96	0.0	0	0
2005-01-20	nellore	14.4426	79.9865	19.95	94.4	1016.2	9.56	198	7.28	3.1	19.01	0.0	0	0
2005-01-21	nellore	14.4426	79.9865	19.14	67.0	1011.39	9.89	300	15.75	37.1	12.85	0.0	0	0
2005-01-22	nellore	14.4426	79.9865	21.16	56.8	1021.09	4.41	273	18.7	14.6	12.25	0.0	0	0
2005-01-23	nellore	14.4426	79.9865	20.66	77.5	1016.56	8.87	338	12.32	40.9	16.58	0.0	0	0
2005-01-24	nellore	14.4426	79.9865	20.36	63.0	1010.08	9.82	201	17.48	46.9	13.09	0.0	0	0
2005-01-25	nellore	14.4426	79.9865	24.91	67.9	1015.23	4.2	353	18.9	35.3	18.56	0.0	0	0
2005-01-26	nellore	14.4426	79.9865	17.66	57.9	1009.17	12.23	241	18.08	45.8	9.26	0.0	0	0
2005-01-27	nellore	14.4426	79.9865	20.11	81.1	1009.13	8.52	244	17.95	31.6	16.76	0.0	0	0
2005-01-28	nellore	14.4426	79.9865	23.23	73.3	1016.21	6.6	246	24.22	15.4	18.19	0.0	0	0
2005-01-29	nellore	14.4426	79.9865	21.5	70.3	1015.37	2.67	326	10.45	41.4	15.86	0.0	0	0
2005-01-30	nellore	14.4426	79.9865	13.83	80.0	1013.0	13.9	232	19.59	27.3	10.44	0.0	0	0
2005-01-31	nellore	14.4426	79.9865	16.35	64.0	1011.51	6.52	251	17.86	27.9	9.53	0.0	0	0
2005-02-01	nellore	14.4426	79.9865	17.17	71.1	1015.69	7.89	43	13.62	33.4	11.89	0.0	0	0
2005-02-02	nellore	14.4426	79.9865	18.66	54.7	1006.83	5.37	126	19.78	71.3	9.36	8.52	2	0
2005-02-03	nellore	14.4426	79.9865	19.45	80.0	1018.55	6.34	29	13.96	0.0	15.9	1.18	1	0
2005-02-04	nellore	14.4426	79.9865	16.85	63.3	1021.13	12.27	48	4.37	0.0	9.83	0.0	0	0
2005-02-05	nellore	14.4426	79.9865	19.9	68.6	1014.76	8.67	235	15.99	26.3	13.95	0.0	0	0
2005-02-06	nellore	14.4426	79.9865	18.99	67.0	1011.54	7.45	45	21.43	36.8	12.71	1.46	1	0
2005-02-07	nellore	14.4426	79.9865	19.95	66.0	1007.54	10.09	358	18.34	6.3	13.4	0.0	0	0
2005-02-08	nellore	14.4426	79.9865	18.43	68.3	1014.49	10.43	344	25.21	15.7	12.49	0.0	0	0
2005-02-09	nellore	14.4426	79.9865	19.54	61.8	1018.1	8.46	250	10.58	9.0	12.0	0.0	0	0
2005-02-10	nellore	14.4426	79.9865	19.47	69.7	1015.14	4.35	166	23.57	24.4	13.79	0.0	0	0
2005-02-11	nellore	14.4426	79.9865	16.86	71.1	1015.84	7.69	1	15.41	30.6	11.6	0.0	0	0
2005-02-12	nellore	14.4426	79.9865	21.06	79.5	1010.47	13.02	24	21.7	33.1	17.37	0.0	0	0
2005-02-13	nellore	14.4426	79.9865	17.45	58.0	1013.25	7.64	54	13.29	40.8	9.09	0.0	0	0
2005-02-14	nellore	14.4426	79.9865	17.79	74.9	1009.97	8.85	261	22.07	6.0	13.27	0.0	0	0
2005-02-15	nellore	14.4426	79.9865	14.98	66.5	1014.49	8.23	324	14.61	0.0	8.78	0.05	1	0
2005-02-16	nellore	14.4426	79.9865	17.35	66.7	1014.95	10.72	92	20.61	5.8	11.09	0.0	0	0
2005-02-17	nellore	14.4426	79.9865	17.03	49.6	1014.03	6.08	320	24.8	0.0	6.4	0.0	0	0
2005-02-18	nellore	14.4426	79.9865	16.43	70.4	1011.55	5.52	218	16.78	21.3	11.02	0.0	0	0
2005-02-19	nellore	14.4426	79.9865	15.6	62.9	1009.13	9.69	338	17.92	0.0	8.56	0.0	0	0
2005-02-20	nellore	14.4426	79.9865	12.04	68.9	1017.22	9.01	341	17.84	4.4	6.5	0.0	0	0
2005-02-21	nellore	14.4426	79.9865	14.78	65.1	1014.41	3.57	341	11.44	37.3	8.27	0.0	0	0
2005-02-22	nellore	14.4426	79.9865	16.16	45.4	1014.31	9.53	158	21.88	43.2	4.34	0.0	0	0
2005-02-23	nellore	14.4426	79.9865	22.01	63.6	1010.43	7.94	152	19.24	56.6	14.79	4.13	1	0
2005-02-24	nellore	14.4426	79.9865	12.62	53.3	1018.46	9.73	97	16.72	0.0	3.36	0.0	0	0
2005-02-25	nellore	14.4426	79.9865	16.58	53.6	1007.85	10.3	215	17.87	42.8	7.13	0.0	0	0
2005-02-26	nellore	14.4426	79.9865	17.06	64.1	1010.3	8.6	51	22.37	55.8	10.2	0.0	0	0
2005-02-27	nellore	14.4426	79.9865	20.49	52.8	1014.57	10.79	124	20.81	76.6	10.51	0.0	0	0
2005-02-28	nellore	14.4426	79.9865	12.06	52.6	1008.56	4.41	44	19.46	54.7	2.66	0.0	0	0
2005-03-01	nellore	14.4426	79.9865	13.85	56.3	1014.86	7.95	305	14.67	37.4	5.29	0.0	0	0
2005-03-02	nellore	14.4426	79.9865	16.79	71.2	1016.71	5.08	146	13.15	25.5	11.53	0.0	0	0
2005-03-03	nellore	14.4426	79.9865	13.98	65.8	1017.91	10.12	210	23.26	34.7	7.67	0.0	0	0
2005-03-04	nellore	14.4426	79.9865	17.48	76.1	1010.0	6.84	300	19.21	29.3	13.23	0.0	0	0
2005-03-05	nellore	14.4426	79.9865	16.06	54.6	1014.56	3.55	305	15.0	42.0	6.9	0.0	0	0
2005-03-06	nellore	14.4426	79.9865	15.75	54.2	1012.28	11.16	136	19.51	46.5	6.52	0.0	0	0
2005-03-07	nellore	14.4426	79.9865	18.19	70.0	1015.36	3.61	354	22.04	43.3	12.63	0.0	0	0
2005-03-08	nellore	14.4426	79.9865	18.33	75.5	1009.95	9.58	265	19.4	53.0	13.92	0.0	0	0
2005-03-09	nellore	14.4426	79.9865	17.25	68.1	1008.67	8.26	192	11.77	0.2	11.3	0.0	0	0
2005-03-10	nellore	14.4426	79.9865	14.93	68.2	1008.44	9.52	226	27.07	24.7	9.12	0.0	0	0
2005-03-11	nellore	14.4426	79.9865	15.43	61.6	1007.12	8.48	234	26.8	53.6	8.07	0.05	1	0
2005-03-12	nellore	14.4426	79.9865	14.26	45.8	1012.01	8.16	74	14.31	28.9	2.72	0.0	0	0
2005-03-13	nellore	14.4426	79.9865	18.0	62.3	1015.04	5.23	202	12.43	77.6	10.68	8.02	2	0
2005-03-14	nellore	14.4426	79.9865	12.9	60.1	1007.98	12.37	11	22.72	48.3	5.33	1.5	1	0
2005-03-15	nellore	14.4426	79.9865	16.26	63.4	1015.27	6.97	26	18.37	97.0	9.3	17.03	2	0
2005-03-16	nellore	14.4426	79.9865	18.76	59.9	1015.01	10.53	35	17.23	71.6	10.79	0.0	0	0
2005-03-17	nellore	14.4426	79.9865	17.03	64.9	1009.41	15.56	179	19.56	27.1	10.39	0.0	0	0
2005-03-18	nellore	14.4426	79.9865	15.47	42.7	1010.11	11.62	161	12.14	0.9	2.86	0.0	0	0
2005-03-19	nellore	14.4426	79.9865	14.27	79.7	1014.05	7.36	29	16.12	44.3	10.81	0.0	0	0
2005-03-20	nellore	14.4426	79.9865	20.18	57.3	1005.89	12.06	158	12.47	0.0	11.46	0.0	0	0
2005-03-21	nellore	14.4426	79.9865	14.1	50.7	1014.78	12.75	167	17.12	36.5	4.03	0.0	0	0
2005-03-22	nellore	14.4426	79.9865	11.05	65.6	1011.63	8.23	304	8.88	26.9	4.85	0.0	0	0
2005-03-23	nellore	14.4426	79.9865	19.27	60.1	1018.16	7.01	230	14.15	40.2	11.34	0.0	0	0
2005-03-24	nellore	14.4426	79.9865	16.38	48.6	1004.41	8.19	293	10.63	0.0	5.53	0.0	0	0
2005-03-25	nellore	14.4426	79.9865	16.29	54.1	1011.35	10.96	170	16.25	31.3	6.98	0.0	0	0
2005-03-26	nellore	14.4426	79.9865	17.89	73.6	1014.04	5.95	275	18.68	24.9	13.1	0.0	0	0
2005-03-27	nellore	14.4426	79.9865	15.28	52.5	1009.05	3.89	308	13.49	76.4	5.62	36.98	3	0
2005-03-28	nellore	14.4426	79.9865	13.41	64.5	1009.54	7.67	180	15.93	0.0	6.86	0.0	0	0
2005-03-29	nellore	14.4426	79.9865	19.31	41.1	1015.06	4.78	210	17.82	53.5	5.75	0.0	0	0
2005-03-30	nellore	14.4426	79.9865	14.96	49.7	1010.31	10.03	274	15.1	42.6	4.53	0.0	0	0
2005-03-31	nellore	14.4426	79.9865	14.62	59.4	1017.38	5.27	343	18.27	33.5	6.8	0.0	0	0
2005-04-01	nellore	14.4426	79.9865	15.79	65.0	1014.99	8.42	251	11.99	46.6	9.22	0.0	0	0
2005-04-02	nellore	14.4426	79.9865	14.46	71.4	1009.57	13.03	271	13.81	0.0	9.36	0.0	0	0
2005-04-03	nellore	14.4426	79.9865	12.62	63.3	1009.07	6.95	88	10.61	7.0	5.83	0.0	0	0
2005-04-04	nellore	14.4426	79.9865	16.55	65.3	1023.25	12.4	133	8.63	38.9	10.01	0.0	0	0
2005-04-05	nellore	14.4426	79.9865	14.6	65.3	1014.5	12.6	197	3.85	41.0	8.16	0.0	0	0
2005-04-06	nellore	14.4426	79.9865	16.03	51.0	1000.87	8.48	32	24.87	20.4	5.9	0.0	0	0
2005-04-07	nellore	14.4426	79.9865	19.21	55.4	1014.81	13.12	291	18.31	28.7	10.06	0.0	0	0
2005-04-08	nellore	14.4426	79.9865	15.07	65.1	1007.81	10.39	23	18.55	36.0	8.55	0.0	0	0
2005-04-09	nellore	14.4426	79.9865	14.89	60.2	1008.12	4.66	264	21.88	17.0	7.23	0.0	0	0
2005-04-10	nellore	14.4426	79.9865	16.82	58.9	1009.16	6.53	210	10.02	25.3	8.73	0.0	0	0
2005-04-11	nellore	14.4426	79.9865	11.95	61.9	1010.66	6.66	267	3.85	8.2	4.87	0.0	0	0
2005-04-12	nellore	14.4426	79.9865	21.57	65.1	1017.67	13.31	210	15.28	37.2	14.73	0.0	0	0
2005-04-13	nellore	14.4426	79.9865	17.4	54.7	1010.49	5.49	204	10.15	55.6	8.18	0.0	0	0
2005-04-14	nellore	14.4426	79.9865	15.21	62.7	1013.21	10.04	76	16.67	25.9	8.14	0.0	0	0
2005-04-15	nellore	14.4426	79.9865	18.86	65.1	1014.17	2.47	95	24.81	10.5	12.15	0.0	0	0
2005-04-16	nellore	14.4426	79.9865	16.75	53.7	1014.86	3.18	154	18.55	0.0	7.31	0.0	0	0
2005-04-17	nellore	14.4426	79.9865	20.84	68.1	1013.64	12.86	278	17.87	41.8	14.73	0.0	0	0
2005-04-18	nellore	14.4426	79.9865	17.15	49.3	1016.51	5.06	285	13.11	30.6	6.44	0.0	0	0
2005-04-19	nellore	14.4426	79.9865	17.81	66.7	1007.99	8.39	121	18.12	39.7	11.54	0.0	0	0
2005-04-20	nellore	14.4426	79.9865	16.47	81.4	1011.09	8.42	353	17.78	0.0	13.27	5.0	1	0
2005-04-21	nellore	14.4426	79.9865	14.16	52.6	1016.65	8.07	257	16.44	54.9	4.61	1.46	1	0
2005-04-22	nellore	14.4426	79.9865	14.27	55.3	1011.15	13.49	286	10.73	32.2	5.43	0.0	0	0
2005-04-23	nellore	14.4426	79.9865	14.98	50.7	1006.68	5.97	293	21.46	49.7	4.83	0.0	0	0
2005-04-24	nellore	14.4426	79.9865	18.3	69.6	1015.82	2.87	349	16.34	11.3	12.64	0.0	0	0
2005-04-25	nellore	14.4426	79.9865	14.66	56.8	1017.36	8.47	241	27.73	25.7	6.19	0.0	0	0
2005-04-26	nellore	14.4426	79.9865	17.92	54.9	1010.73	10.68	156	11.4	41.8	8.72	0.0	0	0
2005-04-27	nellore	14.4426	79.9865	20.52	75.2	1008.4	6.42	171	11.02	18.4	15.99	0.0	0	0
2005-04-28	nellore	14.4426	79.9865	13.11	58.9	1013.67	4.36	351	14.47	37.2	5.25	0.0	0	0
2005-04-29	nellore	14.4426	79.9865	19.85	65.0	1009.65	11.03	306	9.9	60.4	13.07	0.19	1	0
2005-04-30	nellore	14.4426	79.9865	22.08	59.2	1010.5	6.5	20	4.96	31.8	13.75	0.0	0	0
2005-05-01	nellore	14.4426	79.9865	18.75	54.9	1010.56	10.7	117	15.29	38.2	9.49	3.91	1	0
2005-05-02	nellore	14.4426	79.9865	19.33	46.3	1009.63	6.73	53	14.34	48.0	7.51	0.0	0	0
2005-05-03	nellore	14.4426	79.9865	15.29	81.3	1007.88	6.41	162	10.92	61.9	12.11	0.0	0	0
2005-05-04	nellore	14.4426	79.9865	15.15	59.6	1013.97	5.83	286	13.95	50.8	7.34	9.59	2	0
2005-05-05	nellore	14.4426	79.9865	18.32	69.8	1019.24	10.03	0	22.54	0.8	12.7	0.0	0	0
2005-05-06	nellore	14.4426	79.9865	19.91	68.5	1013.34	9.8	129	27.25	23.0	13.94	0.0	0	0
2005-05-07	nellore	14.4426	79.9865	16.05	50.2	1012.92	4.7	102	17.42	45.0	5.7	0.0	0	0
2005-05-08	nellore	14.4426	79.9865	21.09	60.5	1017.32	6.84	75	22.04	42.3	13.15	0.0	0	0
2005-05-09	nellore	14.4426	79.9865	15.9	64.5	1006.94	7.27	245	8.09	65.2	9.22	0.0	0	0
2005-05-10	nellore	14.4426	79.9865	21.46	54.3	1014.71	9.53	92	16.64	32.4	11.85	0.92	1	0
2005-05-11	nellore	14.4426	79.9865	20.28	62.0	1015.3	8.69	31	17.39	11.0	12.76	0.0	0	0
2005-05-12	nellore	14.4426	79.9865	20.62	66.2	1011.01	10.57	97	12.18	22.7	14.08	0.0	0	0
2005-05-13	nellore	14.4426	79.9865	17.52	61.2	1016.21	10.8	207	8.53	37.0	9.96	0.0	0	0
2005-05-14	nellore	14.4426	79.9865	18.88	53.9	1016.44	8.53	107	15.01	82.5	9.33	5.45	1	0
2005-05-15	nellore	14.4426	79.9865	18.77	51.4	1007.37	9.98	223	15.96	53.2	8.53	0.0	0	0
2005-05-16	nellore	14.4426	79.9865	21.96	65.7	1011.12	7.43	260	20.65	68.0	15.24	9.67	2	0
2005-05-17	nellore	14.4426	79.9865	16.62	62.7	1015.58	11.1	76	14.39	6.5	9.47	0.0	0	0
2005-05-18	nellore	14.4426	79.9865	19.37	50.6	1008.6	7.95	226	10.77	0.0	8.85	0.0	0	0
2005-05-19	nellore	14.4426	79.9865	22.93	62.0	1014.33	14.42	60	13.92	42.2	15.26	0.0	0	0
2005-05-20	nellore	14.4426	79.9865	18.91	52.8	1002.17	11.41	349	26.87	24.5	9.06	0.0	0	0
2005-05-21	nellore	14.4426	79.9865	17.15	55.4	1013.71	5.84	90	17.94	33.1	8.15	0.0	0	0
2005-05-22	nellore	14.4426	79.9865	18.38	42.6	1014.15	4.6	153	15.7	12.0	5.43	0.0	0	0
2005-05-23	nellore	14.4426	79.9865	20.41	55.9	1022.39	7.16	156	14.83	38.7	11.31	0.0	0	0
2005-05-24	nellore	14.4426	79.9865	21.12	57.6	1012.47	7.96	103	8.47	17.5	12.42	0.0	0	0
2005-05-25	nellore	14.4426	79.9865	21.67	62.1	1017.51	10.03	198	12.03	43.4	14.09	0.0	0	0
2005-05-26	nellore	14.4426	79.9865	22.1	62.7	1015.46	12.46	73	14.86	36.5	14.65	21.08	2	0
2005-05-27	nellore	14.4426	79.9865	18.91	62.3	1011.13	4.79	309	19.27	15.0	11.53	0.0	0	0
2005-05-28	nellore	14.4426	79.9865	19.92	58.8	1019.39	7.45	187	10.24	9.1	11.62	0.0	0	0
2005-05-29	nellore	14.4426	79.9865	19.27	64.5	1012.67	9.63	341	9.97	54.1	12.39	0.0	0	0
2005-05-30	nellore	14.4426	79.9865	20.96	68.8	1015.03	6.32	76	24.31	31.7	15.01	1.2	1	0
2005-05-31	nellore	14.4426	79.9865	20.35	62.6	1014.35	8.12	293	18.45	16.1	12.96	0.0	0	0
2005-06-01	nellore	14.4426	79.9865	20.48	55.2	1015.56	6.04	346	17.45	0.0	11.19	0.0	0	0
2005-06-02	nellore	14.4426	79.9865	21.99	66.5	1013.81	9.59	179	11.72	27.8	15.45	0.0	0	0
2005-06-03	nellore	14.4426	79.9865	18.4	67.8	1013.66	6.73	203	19.13	13.1	12.35	0.0	0	0
2005-06-04	nellore	14.4426	79.9865	20.16	42.9	1020.39	6.89	219	10.57	10.4	7.13	0.0	0	0
2005-06-05	nellore	14.4426	79.9865	26.79	79.1	1019.69	9.5	242	16.8	31.5	22.87	0.0	0	0
2005-06-06	nellore	14.4426	79.9865	22.78	70.3	1015.1	7.3	175	11.64	17.1	17.09	0.0	0	0
2005-06-07	nellore	14.4426	79.9865	21.85	65.7	1012.77	8.89	332	16.2	60.3	15.14	0.0	0	0
2005-06-08	nellore	14.4426	79.9865	21.48	72.1	1009.42	8.87	279	26.94	41.6	16.24	0.0	0	0
2005-06-09	nellore	14.4426	79.9865	24.51	61.5	1014.03	4.19	176	23.13	49.7	16.62	11.33	2	0
2005-06-10	nellore	14.4426	79.9865	23.8	57.4	1012.72	10.39	332	6.36	44.9	14.86	0.0	0	0
2005-06-11	nellore	14.4426	79.9865	24.42	50.1	1009.56	2.84	112	13.5	0.3	13.33	0.0	0	0
2005-06-12	nellore	14.4426	79.9865	24.71	72.6	1011.16	4.05	253	12.68	18.5	19.45	1.36	1	0
2005-06-13	nellore	14.4426	79.9865	28.72	60.7	1015.26	5.84	130	13.08	81.8	20.36	0.0	0	0
2005-06-14	nellore	14.4426	79.9865	22.16	54.3	1020.36	9.08	347	11.19	50.5	12.48	0.0	0	0
2005-06-15	nellore	14.4426	79.9865	21.19	69.5	1016.43	8.5	56	16.07	14.6	15.38	0.0	0	0
2005-06-16	nellore	14.4426	79.9865	25.81	68.3	1016.85	9.97	142	18.63	27.6	19.52	0.0	0	0
2005-06-17	nellore	14.4426	79.9865	26.16	69.1	1014.66	9.46	283	16.28	50.1	20.02	0.0	0	0
2005-06-18	nellore	14.4426	79.9865	20.16	69.2	1010.34	5.2	114	16.58	31.9	14.34	0.0	0	0
2005-06-19	nellore	14.4426	79.9865	23.17	71.9	1008.5	5.72	231	12.81	50.0	17.81	0.0	0	0
2005-06-20	nellore	14.4426	79.9865	23.75	56.5	1011.77	5.19	326	23.71	35.1	14.58	18.02	2	0
2005-06-21	nellore	14.4426	79.9865	25.45	66.2	1016.43	11.19	326	10.23	11.6	18.67	1.34	1	0
2005-06-22	nellore	14.4426	79.9865	23.23	78.7	1017.72	9.42	113	17.74	0.8	19.31	0.0	0	0
2005-06-23	nellore	14.4426	79.9865	26.42	74.5	1014.73	14.05	99	15.13	27.4	21.5	0.0	0	0
2005-06-24	nellore	14.4426	79.9865	24.69	62.3	999.96	8.4	210	11.91	50.6	17.0	0.0	0	0
2005-06-25	nellore	14.4426	79.9865	25.72	71.9	1015.06	6.95	41	14.39	5.8	20.26	1.54	1	0
2005-06-26	nellore	14.4426	79.9865	25.56	70.5	1018.01	8.7	158	8.08	68.6	19.79	0.0	0	0
2005-06-27	nellore	14.4426	79.9865	27.23	69.2	1018.16	11.17	74	23.59	23.3	21.08	0.0	0	0
2005-06-28	nellore	14.4426	79.9865	23.15	62.5	1011.82	7.06	227	11.78	11.2	15.59	0.0	0	0
2005-06-29	nellore	14.4426	79.9865	25.44	69.1	1011.56	4.89	7	19.87	16.4	19.34	0.0	0	0
2005-06-30	nellore	14.4426	79.9865	29.15	60.4	1007.7	8.57	259	21.29	20.3	20.69	0.0	0	0
2005-07-01	nellore	14.4426	79.9865	25.2	64.2	1002.52	10.73	13	12.12	27.0	17.94	0.0	0	0
2005-07-02	nellore	14.4426	79.9865	23.96	53.4	1017.73	8.37	301	20.91	24.4	13.89	0.0	0	0
2005-07-03	nellore	14.4426	79.9865	25.72	60.7	1018.41	6.3	354	13.42	46.8	17.53	0.0	0	0
2005-07-04	nellore	14.4426	79.9865	27.52	80.1	1018.02	9.4	37	14.26	52.2	23.76	0.0	0	0
2005-07-05	nellore	14.4426	79.9865	30.27	66.4	1014.9	10.53	40	18.12	60.0	23.29	0.0	0	0
2005-07-06	nellore	14.4426	79.9865	29.69	70.5	1016.91	9.66	234	13.68	25.3	23.74	0.0	0	0
2005-07-07	nellore	14.4426	79.9865	31.12	52.2	1012.72	6.14	264	14.78	29.1	20.13	0.0	0	0
2005-07-08	nellore	14.4426	79.9865	25.99	76.0	1020.23	11.55	136	23.48	0.0	21.42	0.65	1	0
2005-07-09	nellore	14.4426	79.9865	29.97	62.2	1015.69	2.98	296	9.87	76.6	21.93	0.0	0	0
2005-07-10	nellore	14.4426	79.9865	22.71	60.7	1017.31	15.21	331	13.82	27.3	14.73	0.0	0	0
2005-07-11	nellore	14.4426	79.9865	25.94	71.9	1010.17	4.19	134	10.92	46.8	20.48	0.0	0	0
2005-07-12	nellore	14.4426	79.9865	27.81	68.9	1012.23	3.83	337	13.32	66.4	21.57	23.67	2	0
2005-07-13	nellore	14.4426	79.9865	29.57	75.2	1014.16	1.85	288	11.32	57.6	24.71	0.0	0	0
2005-07-14	nellore	14.4426	79.9865	30.22	67.1	1018.38	10.34	142	16.32	48.2	23.41	1.04	1	0
2005-07-15	nellore	14.4426	79.9865	27.13	69.8	1015.64	6.04	297	11.32	9.0	21.14	0.0	0	0
2005-07-16	nellore	14.4426	79.9865	27.19	60.8	1009.87	12.46	315	15.87	55.3	18.96	0.27	1	0
2005-07-17	nellore	14.4426	79.9865	30.2	84.3	1013.67	15.96	81	17.67	60.2	27.25	0.0	0	0
2005-07-18	nellore	14.4426	79.9865	26.62	66.6	1014.15	11.74	77	13.76	43.5	19.87	0.0	0	0
2005-07-19	nellore	14.4426	79.9865	30.36	61.3	1017.52	11.18	192	13.88	28.0	22.06	0.0	0	0
2005-07-20	nellore	14.4426	79.9865	28.95	67.3	1012.73	5.63	126	8.05	61.6	22.28	19.26	2	0
2005-07-21	nellore	14.4426	79.9865	28.01	68.8	1014.7	8.79	220	22.6	47.0	21.73	0.0	0	0
2005-07-22	nellore	14.4426	79.9865	27.49	64.2	1011.92	2.0	116	15.42	56.5	20.1	0.0	0	0
2005-07-23	nellore	14.4426	79.9865	29.86	66.8	1015.24	6.79	115	15.08	15.4	23.02	0.0	0	0
2005-07-24	nellore	14.4426	79.9865	28.43	58.6	1013.01	11.76	183	13.16	0.0	19.52	0.0	0	0
2005-07-25	nellore	14.4426	79.9865	29.81	63.4	1013.5	12.79	104	16.48	42.7	22.1	0.0	0	0
2005-07-26	nellore	14.4426	79.9865	32.96	64.9	1007.49	7.8	330	21.02	27.5	25.46	0.0	0	0
2005-07-27	nellore	14.4426	79.9865	30.52	66.8	1008.07	7.04	85	13.69	25.7	23.62	0.0	0	0
2005-07-28	nellore	14.4426	79.9865	32.66	68.3	1012.28	5.84	228	9.12	58.3	26.04	1.59	1	0
2005-07-29	nellore	14.4426	79.9865	31.53	69.9	1012.18	4.99	21	15.3	100.0	25.36	19.61	2	0
2005-07-30	nellore	14.4426	79.9865	27.83	70.5	1025.51	12.35	109	9.73	65.8	21.95	0.0	0	0
2005-07-31	nellore	14.4426	79.9865	29.11	63.1	1017.15	8.33	188	10.1	33.8	21.35	0.0	0	0
2005-08-01	nellore	14.4426	79.9865	28.7	67.1	1017.48	8.35	354	11.78	27.6	21.98	0.0	0	0
2005-08-02	nellore	14.4426	79.9865	29.49	62.3	1009.55	5.68	219	16.61	37.0	21.51	0.0	0	0
2005-08-03	nellore	14.4426	79.9865	34.48	72.6	1011.91	5.13	315	14.46	52.5	28.83	0.0	0	0
2005-08-04	nellore	14.4426	79.9865	29.88	66.6	1013.0	4.45	353	13.9	11.4	22.97	0.0	0	0
2005-08-05	nellore	14.4426	79.9865	31.2	69.6	1006.42	6.06	18	15.99	24.4	24.96	4.11	1	0
2005-08-06	nellore	14.4426	79.9865	32.5	64.2	1018.38	8.09	169	17.42	68.3	24.84	0.0	0	0
2005-08-07	nellore	14.4426	79.9865	28.56	71.4	1016.18	7.72	354	5.58	42.2	22.87	0.0	0	0
2005-08-08	nellore	14.4426	79.9865	32.45	68.1	1014.29	1.29	163	12.77	70.8	25.8	0.0	0	0
2005-08-09	nellore	14.4426	79.9865	32.89	78.5	1014.82	6.64	204	17.13	72.2	28.65	15.89	2	0
2005-08-10	nellore	14.4426	79.9865	35.33	75.4	1017.48	3.93	100	12.6	14.9	30.29	0.0	0	0
2005-08-11	nellore	14.4426	79.9865	30.62	74.5	1011.96	8.07	66	10.65	31.9	25.57	0.0	0	0
2005-08-12	nellore	14.4426	79.9865	30.03	73.0	1014.25	9.31	267	15.02	37.6	24.64	0.0	0	0
2005-08-13	nellore	14.4426	79.9865	33.49	66.5	1014.49	1.89	328	12.13	10.9	26.37	0.0	0	0
2005-08-14	nellore	14.4426	79.9865	35.04	81.2	1012.54	6.0	347	26.39	45.6	31.32	0.0	0	0
2005-08-15	nellore	14.4426	79.9865	28.16	80.7	1013.08	9.58	299	13.09	27.2	24.53	0.0	0	0
2005-08-16	nellore	14.4426	79.9865	31.18	70.7	1010.89	8.58	286	10.05	27.3	25.22	0.0	0	0
2005-08-17	nellore	14.4426	79.9865	32.96	68.9	1006.27	6.29	121	13.07	0.0	26.46	0.0	0	0
2005-08-18	nellore	14.4426	79.9865	32.84	75.3	1015.05	12.62	112	19.39	10.4	27.87	0.0	0	0
2005-08-19	nellore	14.4426	79.9865	33.02	78.7	1012.81	9.22	57	5.7	2.5	28.81	0.0	0	0
